Symbol,LncBook ID,NONCODE ID,Ensemble ID,RefSeq ID,l_ID
NONHSAG039233,-,NONHSAG039233,-,-,l025137
NONHSAG028000,-,NONHSAG028000,-,-,l025138
NONHSAG001541,-,NONHSAG001541,-,-,l025139
NONHSAG001543,-,NONHSAG001543,-,-,l025140
NONHSAG036841,-,NONHSAG036841,-,-,l025141
NONHSAG032172,-,NONHSAG032172,-,-,l025142
NONHSAG032173,-,NONHSAG032173,-,-,l025143
RPI002_005219,-,NONHSAG006799,-,-,l025144
NONHSAG006793,-,NONHSAG006793,-,-,l025145
NONHSAG004324,-,NONHSAG004324,-,-,l025146
NONHSAG004325,-,NONHSAG004325,-,-,l025147
NONHSAG015076,-,NONHSAG015076,-,-,l025148
NONHSAG015077,-,NONHSAG015077,-,-,l025149
NONHSAG051846,-,NONHSAG051846,-,-,l025150
NONHSAG003562,-,NONHSAG003562,-,-,l025151
RPI002_005227,-,NONHSAG003569,-,-,l025152
NONHSAG007679,-,NONHSAG007679,-,-,l025153
RPI002_005229,-,NONHSAG048092,-,-,l025154
RPI002_005231,-,NONHSAG028984,-,-,l025155
NONHSAG028987,-,NONHSAG028987,-,-,l025156
NONHSAG028983,-,NONHSAG028983,-,-,l025157
NONHSAG048548,-,NONHSAG048548,-,-,l025158
RPI002_005235,-,NONHSAG048549,-,-,l025159
NONHSAG052760,-,NONHSAG052760,-,-,l025160
NONHSAG027182,-,NONHSAG027182,-,-,l025161
RPI002_005238,-,NONHSAG016752,-,-,l025162
NONHSAG054429,-,NONHSAG054429,-,-,l025163
NONHSAG001955,-,NONHSAG001955,-,-,l025164
RPI002_005241,-,NONHSAG001952,-,-,l025165
NONHSAG026588,-,NONHSAG026588,-,-,l025166
NONHSAG026581,-,NONHSAG026581,-,-,l025167
NONHSAG020866,-,NONHSAG020866,-,-,l025168
RPI002_005245,-,NONHSAG020865,-,-,l025169
NONHSAG017087,-,NONHSAG017087,-,-,l025170
NONHSAG017083,-,NONHSAG017083,-,-,l025171
NONHSAG017082,-,NONHSAG017082,-,-,l025172
NONHSAG026326,-,NONHSAG026326,-,-,l025173
NONHSAG026322,-,NONHSAG026322,-,-,l025174
NONHSAG014067,-,NONHSAG014067,-,-,l025175
NONHSAG034111,-,NONHSAG034111,-,-,l025176
NONHSAG014068,-,NONHSAG014068,-,-,l025177
NONHSAG034114,-,NONHSAG034114,-,-,l025178
NONHSAG047524,-,NONHSAG047524,-,-,l025179
NONHSAG039829,-,NONHSAG039829,-,-,l025180
NONHSAG021052,-,NONHSAG021052,-,-,l025181
NONHSAG020938,-,NONHSAG020938,-,-,l025182
NONHSAG035646,-,NONHSAG035646,-,-,l025183
NONHSAG050850,-,NONHSAG050850,-,-,l025184
NONHSAG043492,-,NONHSAG043492,-,-,l025185
NONHSAG051100,-,NONHSAG051100,-,-,l025186
NONHSAG051101,-,NONHSAG051101,-,-,l025187
NONHSAG051102,-,NONHSAG051102,-,-,l025188
NONHSAG051103,-,NONHSAG051103,-,-,l025189
NONHSAG051106,-,NONHSAG051106,-,-,l025190
NONHSAG035391,-,NONHSAG035391,-,-,l025191
NONHSAG035390,-,NONHSAG035390,-,-,l025192
RPI002_005269,-,NONHSAG035396,-,-,l025193
NONHSAG014939,-,NONHSAG014939,-,-,l025194
RPI002_005271,-,NONHSAG023744,-,-,l025195
NONHSAG023741,-,NONHSAG023741,-,-,l025196
NONHSAG022837,-,NONHSAG022837,-,-,l025197
NONHSAG027849,-,NONHSAG027849,-,-,l025198
NONHSAG022839,-,NONHSAG022839,-,-,l025199
RPI002_005277,-,NONHSAG020095,-,-,l025200
NONHSAG044498,-,NONHSAG044498,-,-,l025201
NONHSAG020469,-,NONHSAG020469,-,-,l025202
NONHSAG049949,-,NONHSAG049949,-,-,l025203
NONHSAG049947,-,NONHSAG049947,-,-,l025204
NONHSAG050552,-,NONHSAG050552,-,-,l025205
NONHSAG040361,-,NONHSAG040361,-,-,l025206
NONHSAG030130,-,NONHSAG030130,-,-,l025207
NONHSAG044285,-,NONHSAG044285,-,-,l025208
NONHSAG044284,-,NONHSAG044284,-,-,l025209
NONHSAG044287,-,NONHSAG044287,-,-,l025210
NONHSAG044281,-,NONHSAG044281,-,-,l025211
NONHSAG043107,-,NONHSAG043107,-,-,l025212
RPI002_005290,-,NONHSAG034254,-,-,l025213
NONHSAG043104,-,NONHSAG043104,-,-,l025214
NONHSAG042858,-,NONHSAG042858,-,-,l025215
NONHSAG042850,-,NONHSAG042850,-,-,l025216
NONHSAG042854,-,NONHSAG042854,-,-,l025217
NONHSAG008819,-,NONHSAG008819,-,-,l025218
RPI002_005296,-,NONHSAG008810,-,-,l025219
NONHSAG043239,-,NONHSAG043239,-,-,l025220
NONHSAG048706,-,NONHSAG048706,-,-,l025221
NONHSAG043230,-,NONHSAG043230,-,-,l025222
NONHSAG055478,-,NONHSAG055478,-,-,l025223
NONHSAG042276,-,NONHSAG042276,-,-,l025224
NONHSAG042274,-,NONHSAG042274,-,-,l025225
RPI002_005304,-,NONHSAG054628,-,-,l025226
NONHSAG054629,-,NONHSAG054629,-,-,l025227
NONHSAG054623,-,NONHSAG054623,-,-,l025228
NONHSAG054620,-,NONHSAG054620,-,-,l025229
NONHSAG054621,-,NONHSAG054621,-,-,l025230
NONHSAG054626,-,NONHSAG054626,-,-,l025231
NONHSAG055471,-,NONHSAG055471,-,-,l025232
NONHSAG053162,-,NONHSAG053162,-,-,l025233
RPI002_005312,-,NONHSAG047739,-,-,l025234
NONHSAG054194,-,NONHSAG054194,-,-,l025235
NONHSAG053789,-,NONHSAG053789,-,-,l025236
NONHSAG039376,-,NONHSAG039376,-,-,l025237
NONHSAG039370,-,NONHSAG039370,-,-,l025238
NONHSAG041773,-,NONHSAG041773,-,-,l025239
NONHSAG041771,-,NONHSAG041771,-,-,l025240
NONHSAG053781,-,NONHSAG053781,-,-,l025241
NONHSAG036494,-,NONHSAG036494,-,-,l025242
NONHSAG055576,-,NONHSAG055576,-,-,l025243
NONHSAG014269,-,NONHSAG014269,-,-,l025244
NONHSAG000514,-,NONHSAG000514,-,-,l025245
NONHSAG041192,-,NONHSAG041192,-,-,l025246
NONHSAG040824,-,NONHSAG040824,-,-,l025247
NONHSAG040821,-,NONHSAG040821,-,-,l025248
NONHSAG040820,-,NONHSAG040820,-,-,l025249
NONHSAG031615,-,NONHSAG031615,-,-,l025250
NONHSAG037726,-,NONHSAG037726,-,-,l025251
NONHSAG037720,-,NONHSAG037720,-,-,l025252
NONHSAG009339,-,NONHSAG009339,-,-,l025253
NONHSAG043460,-,NONHSAG043460,-,-,l025254
NONHSAG043842,-,NONHSAG043842,-,-,l025255
NONHSAG043846,-,NONHSAG043846,-,-,l025256
NONHSAG043844,-,NONHSAG043844,-,-,l025257
NONHSAG015609,-,NONHSAG015609,-,-,l025258
RPI002_005337,-,NONHSAG015608,-,-,l025259
NONHSAG052961,-,NONHSAG052961,-,-,l025260
NONHSAG004511,-,NONHSAG004511,-,-,l025261
NONHSAG004512,-,NONHSAG004512,-,-,l025262
NONHSAG012954,-,NONHSAG012954,-,-,l025263
NONHSAG051470,-,NONHSAG051470,-,-,l025264
RPI002_005343,-,NONHSAG051474,-,-,l025265
RPI002_005344,-,NONHSAG051478,-,-,l025266
RPI002_005345,-,NONHSAG008179,-,-,l025267
NONHSAG008178,-,NONHSAG008178,-,-,l025268
RPI002_005347,-,NONHSAG008176,-,-,l025269
NONHSAG012374,-,NONHSAG012374,-,-,l025270
NONHSAG049251,-,NONHSAG049251,-,-,l025271
NONHSAG023657,-,NONHSAG023657,-,-,l025272
NONHSAG019869,-,NONHSAG019869,-,-,l025273
NONHSAG038169,-,NONHSAG038169,-,-,l025274
NONHSAG053409,-,NONHSAG053409,-,-,l025275
NONHSAG005262,-,NONHSAG005262,-,-,l025276
NONHSAG005265,-,NONHSAG005265,-,-,l025277
NONHSAG017475,-,NONHSAG017475,-,-,l025278
NONHSAG006003,-,NONHSAG006003,-,-,l025279
NONHSAG013939,-,NONHSAG013939,-,-,l025280
RPI002_005359,-,NONHSAG017299,-,-,l025281
NONHSAG017291,-,NONHSAG017291,-,-,l025282
NONHSAG018059,-,NONHSAG018059,-,-,l025283
NONHSAG018058,-,NONHSAG018058,-,-,l025284
NONHSAG014929,-,NONHSAG014929,-,-,l025285
NONHSAG022267,-,NONHSAG022267,-,-,l025286
NONHSAG022268,-,NONHSAG022268,-,-,l025287
NONHSAG034098,-,NONHSAG034098,-,-,l025288
NONHSAG034097,-,NONHSAG034097,-,-,l025289
RPI002_005369,-,NONHSAG034094,-,-,l025290
NONHSAG034093,-,NONHSAG034093,-,-,l025291
NONHSAG040111,-,NONHSAG040111,-,-,l025292
NONHSAG024318,-,NONHSAG024318,-,-,l025293
NONHSAG021796,-,NONHSAG021796,-,-,l025294
NONHSAG024317,-,NONHSAG024317,-,-,l025295
NONHSAG038150,-,NONHSAG038150,-,-,l025296
RPI002_005376,-,NONHSAG025950,-,-,l025297
NONHSAG021240,-,NONHSAG021240,-,-,l025298
NONHSAG021244,-,NONHSAG021244,-,-,l025299
NONHSAG029097,-,NONHSAG029097,-,-,l025300
NONHSAG028320,-,NONHSAG028320,-,-,l025301
NONHSAG028323,-,NONHSAG028323,-,-,l025302
NONHSAG036650,-,NONHSAG036650,-,-,l025303
NONHSAG032723,-,NONHSAG032723,-,-,l025304
RPI002_005385,-,NONHSAG032728,-,-,l025305
NONHSAG000751,-,NONHSAG000751,-,-,l025306
NONHSAG020639,-,NONHSAG020639,-,-,l025307
NONHSAG037522,-,NONHSAG037522,-,-,l025308
RPI002_005389,-,NONHSAG045186,-,-,l025309
NONHSAG018360,-,NONHSAG018360,-,-,l025310
NONHSAG044852,-,NONHSAG044852,-,-,l025311
NONHSAG033184,-,NONHSAG033184,-,-,l025312
NONHSAG033187,-,NONHSAG033187,-,-,l025313
NONHSAG049758,-,NONHSAG049758,-,-,l025314
NONHSAG044588,-,NONHSAG044588,-,-,l025315
NONHSAG052730,-,NONHSAG052730,-,-,l025316
NONHSAG031964,-,NONHSAG031964,-,-,l025317
RPI002_005399,-,NONHSAG031965,-,-,l025318
NONHSAG031960,-,NONHSAG031960,-,-,l025319
NONHSAG031962,-,NONHSAG031962,-,-,l025320
NONHSAG040668,-,NONHSAG040668,-,-,l025321
NONHSAG040663,-,NONHSAG040663,-,-,l025322
NONHSAG040660,-,NONHSAG040660,-,-,l025323
NONHSAG035938,-,NONHSAG035938,-,-,l025324
NONHSAG044655,-,NONHSAG044655,-,-,l025325
NONHSAG044412,-,NONHSAG044412,-,-,l025326
NONHSAG031036,-,NONHSAG031036,-,-,l025327
NONHSAG043312,-,NONHSAG043312,-,-,l025328
NONHSAG052112,-,NONHSAG052112,-,-,l025329
NONHSAG005068,-,NONHSAG005068,-,-,l025330
RPI002_005412,-,NONHSAG053640,-,-,l025331
NONHSAG053643,-,NONHSAG053643,-,-,l025332
NONHSAG005061,-,NONHSAG005061,-,-,l025333
RPI002_005415,-,NONHSAG039612,-,-,l025334
NONHSAG048939,-,NONHSAG048939,-,-,l025335
NONHSAG048938,-,NONHSAG048938,-,-,l025336
NONHSAG048933,-,NONHSAG048933,-,-,l025337
NONHSAG048931,-,NONHSAG048931,-,-,l025338
NONHSAG047945,-,NONHSAG047945,-,-,l025339
NONHSAG054011,-,NONHSAG054011,-,-,l025340
NONHSAG054012,-,NONHSAG054012,-,-,l025341
NONHSAG004087,-,NONHSAG004087,-,-,l025342
RPI002_005424,-,NONHSAG036358,-,-,l025343
RPI002_005425,-,NONHSAG050663,-,-,l025344
NONHSAG014767,-,NONHSAG014767,-,-,l025345
NONHSAG009101,-,NONHSAG009101,-,-,l025346
NONHSAG009109,-,NONHSAG009109,-,-,l025347
RPI002_005429,-,NONHSAG028127,-,-,l025348
NONHSAG023317,-,NONHSAG023317,-,-,l025349
NONHSAG055172,-,NONHSAG055172,-,-,l025350
NONHSAG055175,-,NONHSAG055175,-,-,l025351
NONHSAG006624,-,NONHSAG006624,-,-,l025352
RPI002_005434,-,NONHSAG053068,-,-,l025353
NONHSAG004709,-,NONHSAG004709,-,-,l025354
NONHSAG002012,-,NONHSAG002012,-,-,l025355
NONHSAG002014,-,NONHSAG002014,-,-,l025356
NONHSAG002019,-,NONHSAG002019,-,-,l025357
RP11-566K19.5,-,NONHSAG016260,-,-,l025358
NONHSAG016191,-,NONHSAG016191,-,-,l025359
NONHSAG024927,-,NONHSAG024927,-,-,l025360
RPI002_005442,-,NONHSAG024924,-,-,l025361
NONHSAG005543,-,NONHSAG005543,-,-,l025362
NONHSAG051808,-,NONHSAG051808,-,-,l025363
NONHSAG021429,-,NONHSAG021429,-,-,l025364
NONHSAG021421,-,NONHSAG021421,-,-,l025365
NONHSAG049513,-,NONHSAG049513,-,-,l025366
NONHSAG049514,-,NONHSAG049514,-,-,l025367
NONHSAG018242,-,NONHSAG018242,-,-,l025368
NONHSAG010097,-,NONHSAG010097,-,-,l025369
NONHSAG029752,-,NONHSAG029752,-,-,l025370
NONHSAG033689,-,NONHSAG033689,-,-,l025371
NONHSAG034689,-,NONHSAG034689,-,-,l025372
NONHSAG034686,-,NONHSAG034686,-,-,l025373
RPI002_005455,-,NONHSAG038725,-,-,l025374
NONHSAG019119,-,NONHSAG019119,-,-,l025375
NONHSAG025855,-,NONHSAG025855,-,-,l025376
RPI002_005458,-,NONHSAG023450,-,-,l025377
NONHSAG031484,-,NONHSAG031484,-,-,l025378
RPI002_005460,-,NONHSAG001633,-,-,l025379
NONHSAG001632,-,NONHSAG001632,-,-,l025380
NONHSAG001637,-,NONHSAG001637,-,-,l025381
NONHSAG032687,-,NONHSAG032687,-,-,l025382
NONHSAG041305,-,NONHSAG041305,-,-,l025383
NONHSAG041300,-,NONHSAG041300,-,-,l025384
RPI002_005466,-,NONHSAG041308,-,-,l025385
NONHSAG054237,-,NONHSAG054237,-,-,l025386
NONHSAG000279,-,NONHSAG000279,-,-,l025387
RP11-338N10.2,-,NONHSAG000270,-,-,l025388
NONHSAG033219,-,NONHSAG033220,-,-,l025389
NONHSAG034946,-,NONHSAG034946,-,-,l025390
NONHSAG043431,-,NONHSAG043431,-,-,l025391
NONHSAG048015,-,NONHSAG048015,-,-,l025392
NONHSAG048012,-,NONHSAG048012,-,-,l025393
NONHSAG006272,-,NONHSAG006272,-,-,l025394
RPI002_005477,-,NONHSAG002654,-,-,l025395
NONHSAG052096,-,NONHSAG052096,-,-,l025396
RPI002_005479,-,NONHSAG042748,-,-,l025397
NONHSAG006547,-,NONHSAG006547,-,-,l025398
RPI002_005481,-,NONHSAG042740,-,-,l025399
NONHSAG027103,-,NONHSAG027103,-,-,l025400
NONHSAG004441,-,NONHSAG004441,-,-,l025401
NONHSAG005385,-,NONHSAG005385,-,-,l025402
NONHSAG054469,-,NONHSAG054469,-,-,l025403
NONHSAG017007,-,NONHSAG017007,-,-,l025404
NONHSAG017002,-,NONHSAG017002,-,-,l025405
NONHSAG041468,-,NONHSAG041468,-,-,l025406
NONHSAG041467,-,NONHSAG041467,-,-,l025407
NONHSAG004162,-,NONHSAG004162,-,-,l025408
RPI002_005491,-,NONHSAG054209,-,-,l025409
RPI002_005492,-,NONHSAG011122,-,-,l025410
NONHSAG050586,-,NONHSAG050586,-,-,l025411
NONHSAG011128,-,NONHSAG011128,-,-,l025412
NONHSAG011129,-,NONHSAG011129,-,-,l025413
NONHSAG029190,-,NONHSAG029190,-,-,l025414
NONHSAG029195,-,NONHSAG029195,-,-,l025415
NONHSAG029197,-,NONHSAG029197,-,-,l025416
NONHSAG051180,-,NONHSAG051180,-,-,l025417
NONHSAG020369,-,NONHSAG020369,-,-,l025418
NONHSAG015338,-,NONHSAG015338,-,-,l025419
NONHSAG015337,-,NONHSAG015337,-,-,l025420
RPI002_005503,-,NONHSAG012648,-,-,l025421
NONHSAG012646,-,NONHSAG012646,-,-,l025422
NONHSAG012647,-,NONHSAG012647,-,-,l025423
NONHSAG016017,-,NONHSAG016017,-,-,l025424
NONHSAG019770,-,NONHSAG019770,-,-,l025425
NONHSAG019774,-,NONHSAG019774,-,-,l025426
NONHSAG022541,-,NONHSAG022541,-,-,l025427
NONHSAG013223,-,NONHSAG013223,-,-,l025428
NONHSAG044177,-,NONHSAG044177,-,-,l025429
NONHSAG044175,-,NONHSAG044175,-,-,l025430
NONHSAG044174,-,NONHSAG044174,-,-,l025431
NONHSAG044173,-,NONHSAG044173,-,-,l025432
NONHSAG044170,-,NONHSAG044170,-,-,l025433
NONHSAG044178,-,NONHSAG044178,-,-,l025434
NONHSAG043187,-,NONHSAG043187,-,-,l025435
NONHSAG043189,-,NONHSAG043189,-,-,l025436
NONHSAG018168,-,NONHSAG018168,-,-,l025437
NONHSAG023955,-,NONHSAG023955,-,-,l025438
NONHSAG025466,-,NONHSAG025466,-,-,l025439
NONHSAG042588,-,NONHSAG042588,-,-,l025440
NONHSAG042580,-,NONHSAG042580,-,-,l025441
NONHSAG042583,-,NONHSAG042583,-,-,l025442
NONHSAG042585,-,NONHSAG042585,-,-,l025443
RPI002_005526,-,NONHSAG035562,-,-,l025444
RPI002_005527,-,NONHSAG008898,-,-,l025445
RPI002_005528,-,NONHSAG022604,-,-,l025446
NONHSAG022601,-,NONHSAG022603,-,-,l025447
RPI002_005530,-,NONHSAG024739,-,-,l025448
NONHSAG024735,-,NONHSAG024735,-,-,l025449
NONHSAG043326,-,NONHSAG043326,-,-,l025450
NONHSAG036146,-,NONHSAG036146,-,-,l025451
NONHSAG039097,-,NONHSAG039097,-,-,l025452
NONHSAG037235,-,NONHSAG037235,-,-,l025453
NONHSAG053659,-,NONHSAG053659,-,-,l025454
NONHSAG001469,-,NONHSAG001469,-,-,l025455
NONHSAG000591,-,NONHSAG000591,-,-,l025456
NONHSAG006858,-,NONHSAG006858,-,-,l025457
NONHSAG013282,-,NONHSAG013282,-,-,l025458
NONHSAG006854,-,NONHSAG006854,-,-,l025459
NONHSAG013284,-,NONHSAG013284,-,-,l025460
NONHSAG032345,-,NONHSAG032345,-,-,l025461
NONHSAG045348,-,NONHSAG045348,-,-,l025462
NONHSAG045344,-,NONHSAG045344,-,-,l025463
NONHSAG030278,-,NONHSAG030278,-,-,l025464
NONHSAG030274,-,NONHSAG030274,-,-,l025465
NONHSAG030273,-,NONHSAG030273,-,-,l025466
NONHSAG008469,-,NONHSAG008469,-,-,l025467
NONHSAG008466,-,NONHSAG008466,-,-,l025468
NONHSAG043573,-,NONHSAG043573,-,-,l025469
NONHSAG015134,-,NONHSAG015134,-,-,l025470
RPI002_005554,-,NONHSAG012481,-,-,l025471
NONHSAG051962,-,NONHSAG051962,-,-,l025472
NONHSAG045246,-,NONHSAG045246,-,-,l025473
NONHSAG045247,-,NONHSAG045247,-,-,l025474
NONHSAG045245,-,NONHSAG045245,-,-,l025475
NONHSAG003734,-,NONHSAG003734,-,-,l025476
NONHSAG007028,-,NONHSAG007028,-,-,l025477
NONHSAG007023,-,NONHSAG007023,-,-,l025478
NONHSAG048229,-,NONHSAG048229,-,-,l025479
NONHSAG048228,-,NONHSAG048228,-,-,l025480
NONHSAG052685,-,NONHSAG052685,-,-,l025481
NONHSAG052681,-,NONHSAG052681,-,-,l025482
NONHSAG005771,-,NONHSAG005771,-,-,l025483
RPI002_005567,-,NONHSAG004823,-,-,l025484
NONHSAG001854,-,NONHSAG001854,-,-,l025485
RPI002_005569,-,NONHSAG027718,-,-,l025486
NONHSAG052532,-,NONHSAG052532,-,-,l025487
NONHSAG027712,-,NONHSAG027712,-,-,l025488
NONHSAG027714,-,NONHSAG027714,-,-,l025489
NONHSAG027715,-,NONHSAG027715,-,-,l025490
NONHSAG053484,-,NONHSAG053485,-,-,l025491
NONHSAG005198,-,NONHSAG005198,-,-,l025492
NONHSAG005196,-,NONHSAG005196,-,-,l025493
NONHSAG005197,-,NONHSAG005197,-,-,l025494
NONHSAG005194,-,NONHSAG005194,-,-,l025495
NONHSAG005191,-,NONHSAG005191,-,-,l025496
NONHSAG013429,-,NONHSAG013429,-,-,l025497
RPI002_005581,-,NONHSAG013428,-,-,l025498
RPI002_005582,-,NONHSAG013427,-,-,l025499
NONHSAG017214,-,NONHSAG017214,-,-,l025500
NONHSAG034017,-,NONHSAG034017,-,-,l025501
NONHSAG034010,-,NONHSAG034010,-,-,l025502
NONHSAG019365,-,NONHSAG019365,-,-,l025503
RPI002_005587,-,NONHSAG007844,-,-,l025504
NONHSAG007845,-,NONHSAG007845,-,-,l025505
NONHSAG025666,-,NONHSAG025666,-,-,l025506
NONHSAG025665,-,NONHSAG025665,-,-,l025507
NONHSAG029541,-,NONHSAG029541,-,-,l025508
NONHSAG050795,-,NONHSAG050795,-,-,l025509
RPI002_005593,-,NONHSAG051226,-,-,l025510
RPI002_005594,-,NONHSAG018106,-,-,l025511
NONHSAG029016,-,NONHSAG029016,-,-,l025512
NONHSAG024535,-,NONHSAG024535,-,-,l025513
NONHSAG018100,-,NONHSAG018100,-,-,l025514
NONHSAG020445,-,NONHSAG020445,-,-,l025515
NONHSAG020447,-,NONHSAG020447,-,-,l025516
RPI002_005600,-,NONHSAG020449,-,-,l025517
NONHSAG023624,-,NONHSAG023624,-,-,l025518
RPI002_005602,-,NONHSAG022971,-,-,l025519
NONHSAG022976,-,NONHSAG022976,-,-,l025520
NONHSAG052196,-,NONHSAG052196,-,-,l025521
NONHSAG023084,-,NONHSAG023084,-,-,l025522
RPI002_005607,-,NONHSAG023087,-,-,l025523
NONHSAG035890,-,NONHSAG035890,-,-,l025524
NONHSAG052948,-,NONHSAG052948,-,-,l025525
NONHSAG052944,-,NONHSAG052944,-,-,l025526
NONHSAG042622,-,NONHSAG042622,-,-,l025527
NONHSAG011465,-,NONHSAG011465,-,-,l025528
NONHSAG026908,-,NONHSAG026908,-,-,l025529
NONHSAG049864,-,NONHSAG049864,-,-,l025530
NONHSAG022022,-,NONHSAG022022,-,-,l025531
NONHSAG049289,-,NONHSAG049289,-,-,l025532
NONHSAG030076,-,NONHSAG030076,-,-,l025533
NONHSAG049134,-,NONHSAG049134,-,-,l025534
NONHSAG042954,-,NONHSAG042955,-,-,l025535
NONHSAG042958,-,NONHSAG042958,-,-,l025536
RPI002_005622,-,NONHSAG008912,-,-,l025537
RPI002_005624,-,NONHSAG037868,-,-,l025538
NONHSAG048425,-,NONHSAG048425,-,-,l025539
NONHSAG048426,-,NONHSAG048426,-,-,l025540
NONHSAG050886,-,NONHSAG050886,-,-,l025541
NONHSAG047678,-,NONHSAG047678,-,-,l025542
NONHSAG030849,-,NONHSAG030849,-,-,l025543
NONHSAG041633,-,NONHSAG041633,-,-,l025544
