Gene ID,Symbol,Protein,Cell Line,ID Set
HSALNG0130661,ZFAS1,SF3A3,HepG2,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,XPO5,HepG2,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,TAF15,HepG2,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,HNRNPA1,HepG2,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,U2AF2,HepG2,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,EFTUD2,HepG2,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,DDX6,K562,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,TIAL1,HepG2,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,SRSF7,K562,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,PRPF8,K562,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,KHSRP,K562,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,TIA1,K562,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,RBM22,HepG2,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,RBM5,HepG2,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130661,ZFAS1,DDX55,HepG2,NONHSAG081583.2;ENSG00000177410.13;NR_003604;HSALNG0130661
HSALNG0130734,LINC01273,SF3B4,HepG2,NONHSAG031995.2;ENSG00000234698.1;NR_109943;HSALNG0130734
HSALNG0130753,LINC01270,GRWD1,HepG2,NONHSAG032001.3;ENSG00000203999.9;NR_034124;HSALNG0130753
HSALNG0130753,LINC01270,RBFOX2,HepG2,NONHSAG032001.3;ENSG00000203999.9;NR_034124;HSALNG0130753
HSALNG0130753,LINC01270,U2AF2,HepG2,NONHSAG032001.3;ENSG00000203999.9;NR_034124;HSALNG0130753
HSALNG0130878,LINC01524,PTBP1,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,HNRNPL,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,TARDBP,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,RBFOX2,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,AGGF1,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,AKAP8L,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,GTF2F1,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,EWSR1,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,QKI,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,DROSHA,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,FUS,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,CSTF2T,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,TIA1,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,HNRNPK,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,KHSRP,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,HNRNPM,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130878,LINC01524,EXOSC5,K562,NONHSAG082578.2;ENSG00000234948.2;NR_110038;HSALNG0130878
HSALNG0130885,-,HNRNPK,K562,N/A;N/A;N/A;HSALNG0130885
HSALNG0130923,-,GRWD1,HepG2,NONHSAG082041.1;ENSG00000271774.1;N/A;HSALNG0130923
HSALNG0130923,-,SUGP2,HepG2,NONHSAG082041.1;ENSG00000271774.1;N/A;HSALNG0130923
HSALNG0130923,-,HNRNPL,HepG2,NONHSAG082041.1;ENSG00000271774.1;N/A;HSALNG0130923
HSALNG0130923,-,CSTF2,HepG2,NONHSAG082041.1;ENSG00000271774.1;N/A;HSALNG0130923
HSALNG0130923,-,HNRNPC,HepG2,NONHSAG082041.1;ENSG00000271774.1;N/A;HSALNG0130923
HSALNG0130923,-,MATR3,HepG2,NONHSAG082041.1;ENSG00000271774.1;N/A;HSALNG0130923
HSALNG0130923,-,PCBP2,HepG2,NONHSAG082041.1;ENSG00000271774.1;N/A;HSALNG0130923
HSALNG0130923,-,U2AF2,HepG2,NONHSAG082041.1;ENSG00000271774.1;N/A;HSALNG0130923
HSALNG0130923,-,PTBP1,HepG2,NONHSAG082041.1;ENSG00000271774.1;N/A;HSALNG0130923
HSALNG0130923,-,RBFOX2,HepG2,NONHSAG082041.1;ENSG00000271774.1;N/A;HSALNG0130923
HSALNG0130925,-,CSTF2,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,ILF3,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,PCBP1,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,CSTF2T,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,SUGP2,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,HNRNPL,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,HNRNPC,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,MATR3,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,PCBP2,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,U2AF2,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,PTBP1,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,RBFOX2,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130925,-,GRWD1,HepG2,NONHSAG032052.2;ENSG00000231703.2;N/A;HSALNG0130925
HSALNG0130926,-,SUGP2,HepG2,NONHSAG082042.1;N/A;N/A;HSALNG0130926
HSALNG0130926,-,HNRNPL,HepG2,NONHSAG082042.1;N/A;N/A;HSALNG0130926
HSALNG0130926,-,CSTF2,HepG2,NONHSAG082042.1;N/A;N/A;HSALNG0130926
HSALNG0130926,-,HNRNPC,HepG2,NONHSAG082042.1;N/A;N/A;HSALNG0130926
HSALNG0130926,-,MATR3,HepG2,NONHSAG082042.1;N/A;N/A;HSALNG0130926
HSALNG0130926,-,PCBP2,HepG2,NONHSAG082042.1;N/A;N/A;HSALNG0130926
HSALNG0130926,-,U2AF2,HepG2,NONHSAG082042.1;N/A;N/A;HSALNG0130926
HSALNG0130926,-,PTBP1,HepG2,NONHSAG082042.1;N/A;N/A;HSALNG0130926
HSALNG0130926,-,RBFOX2,HepG2,NONHSAG082042.1;N/A;N/A;HSALNG0130926
HSALNG0131017,LINC01440,YBX3,K562,NONHSAG082607.1;ENSG00000235166.8;NR_110629;HSALNG0131017
HSALNG0131079,LINC01716,YBX3,K562,NONHSAG032093.2;ENSG00000225657.2;NR_136537;HSALNG0131079
HSALNG0146872,-,YBX3,K562,N/A;N/A;N/A;HSALNG0146872
HSALNG0131285,GNAS-AS1,DROSHA,K562,NONHSAG032157.3;ENSG00000268649.5;NR_002785;HSALNG0131285
HSALNG0131285,GNAS-AS1,DGCR8,K562,NONHSAG032157.3;ENSG00000268649.5;NR_002785;HSALNG0131285
HSALNG0131285,GNAS-AS1,NONO,K562,NONHSAG032157.3;ENSG00000268649.5;NR_002785;HSALNG0131285
HSALNG0131285,GNAS-AS1,CSTF2T,K562,NONHSAG032157.3;ENSG00000268649.5;NR_002785;HSALNG0131285
HSALNG0131285,GNAS-AS1,TIA1,K562,NONHSAG032157.3;ENSG00000268649.5;NR_002785;HSALNG0131285
HSALNG0131285,GNAS-AS1,EIF4G2,K562,NONHSAG032157.3;ENSG00000268649.5;NR_002785;HSALNG0131285
HSALNG0131521,-,NCBP2,HepG2,NONHSAG110775.1;N/A;N/A;HSALNG0131521
HSALNG0146997,SLCO4A1-AS1,CSTF2T,HepG2,N/A;ENSG00000232803.1;NR_024470;HSALNG0146997
HSALNG0146997,SLCO4A1-AS1,PRPF4,HepG2,N/A;ENSG00000232803.1;NR_024470;HSALNG0146997
HSALNG0131564,OGFR-AS1,CSTF2T,HepG2,NONHSAG032253.2;ENSG00000229873.1;NR_102430;HSALNG0131564
HSALNG0131657,MHENCR,PRPF8,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,CSTF2T,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,XRN2,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,AQR,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,CSTF2,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,ZC3H11A,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,PCBP2,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,NCBP2,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,PABPN1,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,DROSHA,K562,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,HNRNPK,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,PRPF8,K562,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,FUS,K562,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,DDX59,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,HNRNPK,K562,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,SRSF1,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,AQR,K562,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,LSM11,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131657,MHENCR,PPIG,HepG2,NONHSAG032297.3;ENSG00000232442.1;NR_132417;HSALNG0131657
HSALNG0131701,-,SLTM,HepG2,NONHSAG032312.3;ENSG00000268858.2;N/A;HSALNG0131701
HSALNG0131701,-,SLTM,K562,NONHSAG032312.3;ENSG00000268858.2;N/A;HSALNG0131701
HSALNG0131701,-,RBM15,HepG2,NONHSAG032312.3;ENSG00000268858.2;N/A;HSALNG0131701
HSALNG0131701,-,RBM15,K562,NONHSAG032312.3;ENSG00000268858.2;N/A;HSALNG0131701
HSALNG0131701,-,SRSF9,HepG2,NONHSAG032312.3;ENSG00000268858.2;N/A;HSALNG0131701
HSALNG0131701,-,HNRNPK,HepG2,NONHSAG032312.3;ENSG00000268858.2;N/A;HSALNG0131701
HSALNG0131723,-,CSTF2T,HepG2,NONHSAG032327.2;N/A;N/A;HSALNG0131723
HSALNG0131723,-,SLTM,K562,NONHSAG032327.2;N/A;N/A;HSALNG0131723
HSALNG0131723,-,HNRNPM,HepG2,NONHSAG032327.2;N/A;N/A;HSALNG0131723
HSALNG0131723,-,CSTF2T,K562,NONHSAG032327.2;N/A;N/A;HSALNG0131723
HSALNG0147102,-,PABPC4,K562,N/A;ENSG00000279669.1;N/A;HSALNG0147102
HSALNG0147102,-,YBX3,K562,N/A;ENSG00000279669.1;N/A;HSALNG0147102
HSALNG0147102,-,DDX3X,K562,N/A;ENSG00000279669.1;N/A;HSALNG0147102
HSALNG0147102,-,KHDRBS1,K562,N/A;ENSG00000279669.1;N/A;HSALNG0147102
HSALNG0147102,-,SAFB2,K562,N/A;ENSG00000279669.1;N/A;HSALNG0147102
HSALNG0147102,-,TAF15,K562,N/A;ENSG00000279669.1;N/A;HSALNG0147102
HSALNG0147030,-,GTF2F1,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DDX52,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,BUD13,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,UTP3,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,AKAP1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,NIP7,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,NKRF,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,GNL3,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,GEMIN5,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SBDS,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,RBM15,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,EIF3D,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,ZRANB2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,LIN28B,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DDX3X,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PUM1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PCBP1,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,ZNF800,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SDAD1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DHX30,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,AARS,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,NOLC1,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,NPM1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,FAM120A,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,YBX3,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DDX52,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,AKAP8L,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,EIF4G2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SND1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,NSUN2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,HNRNPU,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,WDR43,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PUS1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,ZC3H11A,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,BUD13,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,GTF2F1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,ZNF622,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,RBM22,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SERBP1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,RPS3,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,LARP7,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,RPS11,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,FXR2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,AQR,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,GRWD1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,XPO5,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,NOLC1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SSB,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,FTO,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,UCHL5,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,FXR1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DDX21,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,ZC3H8,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DDX42,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,WRN,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,FASTKD2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PABPC4,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DDX55,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,APOBEC3C,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,FMR1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,FASTKD2,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,IGF2BP2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,RPS3,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,LARP4,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DDX24,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,NIPBL,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PPIL4,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,WDR3,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,MATR3,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PHF6,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,POLR2G,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,RBM15,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SND1,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,TROVE2,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,TBRG4,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SLBP,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DKC1,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,EIF3G,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,CPSF6,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,UTP18,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,METAP2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SF3B4,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DHX30,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,GPKOW,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,STAU2,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,NCBP2,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,XRN2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SLTM,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PABPN1,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,TRA2A,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PTBP1,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,NONO,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SMNDC1,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,TRA2A,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,KHSRP,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DDX3X,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SRSF7,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,UTP18,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,TROVE2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,EFTUD2,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DROSHA,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DDX51,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,LARP7,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,EIF3H,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SDAD1,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SSB,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,EXOSC5,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,LSM11,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PRPF8,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,FUS,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,EXOSC5,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,EFTUD2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,TBRG4,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PUM2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,MTPAP,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,NCBP2,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SF3B1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PCBP1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,DDX6,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,PTBP1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,NOL12,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,FTO,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,YWHAG,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,ABCF1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SMNDC1,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,WDR43,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,AQR,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,SF3A3,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,AATF,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,FKBP4,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,XRCC6,K562,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147030,-,XRCC6,HepG2,N/A;ENSG00000278996.1;N/A;HSALNG0147030
HSALNG0147031,-,PUM1,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,ZNF800,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,HNRNPU,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,RPS11,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,FTO,HepG2,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,DDX21,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,DDX24,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,NIPBL,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,EXOSC5,HepG2,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,PCBP1,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,AKAP1,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,NIP7,HepG2,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,PCBP1,HepG2,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,SERBP1,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,PHF6,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,NOL12,HepG2,N/A;N/A;N/A;HSALNG0147031
HSALNG0147031,-,AATF,K562,N/A;N/A;N/A;HSALNG0147031
HSALNG0147033,-,GTF2F1,HepG2,N/A;ENSG00000280441.3;N/A;HSALNG0147033
