NoncodeGeneID,tarName
NONMMUG033273.2,Nova1
NONMMUG033273.2,Fus
NONMMUG033273.2,Tdp43
NONMMUG033274.2,Upf1
NONMMUG033274.2,Mbnl1
NONMMUG033274.2,Fus
NONMMUG033274.2,Tdp43
NONMMUG033276.2,Tdp43
NONMMUG074715.1,Tdp43
NONMMUG033278.2,JARID2
NONMMUG033278.2,Upf1
NONMMUG094078.1,Upf1
NONMMUG094078.1,Fus
NONMMUG094078.1,Tdp43
NONMMUG033279.2,JARID2
NONMMUG033279.2,Upf1
NONMMUG033279.2,Tardbp
NONMMUG033279.2,Fus
NONMMUG033279.2,PABPC1
NONMMUG033279.2,Ezh2
NONMMUG033279.2,Tdp43
NONMMUG033280.2,Upf1
NONMMUG033280.2,Tdp43
NONMMUG033280.2,Fus
NONMMUG075886.2,JARID2
NONMMUG075886.2,Upf1
NONMMUG075886.2,Fus
NONMMUG075886.2,Tdp43
NONMMUG075886.2,Ezh2
NONMMUG033281.2,JARID2
NONMMUG033281.2,Fus
NONMMUG033281.2,Tdp43
NONMMUG033281.2,Ezh2
NONMMUG093749.1,JARID2
NONMMUG093749.1,Upf1
NONMMUG093749.1,Tdp43
NONMMUG093749.1,Fus
NONMMUG093749.1,FMRP
NONMMUG033282.2,Upf1
NONMMUG033282.2,Tdp43
NONMMUG033282.2,Fus
NONMMUG033282.2,Celf1
NONMMUG033282.2,PABPC1
NONMMUG093751.1,Upf1
NONMMUG093751.1,Tdp43
NONMMUG093751.1,Fus
NONMMUG093751.1,Celf1
NONMMUG093751.1,PABPC1
NONMMUG033283.2,Upf1
NONMMUG033285.2,Upf1
NONMMUG033287.2,Tdp43
NONMMUG033287.2,Fus
NONMMUG033288.2,Tdp43
NONMMUG033288.2,Fus
NONMMUG033289.2,Fus
NONMMUG033289.2,Tdp43
NONMMUG074719.2,Tdp43
NONMMUG074719.2,Fus
NONMMUG033291.2,Fus
NONMMUG033292.3,Nova1
NONMMUG033292.3,Tdp43
NONMMUG033292.3,Fus
NONMMUG033295.2,Upf1
NONMMUG033299.2,JARID2
NONMMUG033299.2,Upf1
NONMMUG033299.2,Tardbp
NONMMUG033299.2,Tdp43
NONMMUG033299.2,Fus
NONMMUG033299.2,FMRP
NONMMUG033300.2,Upf1
NONMMUG033301.2,Tdp43
NONMMUG033301.2,Fus
NONMMUG033302.2,Tdp43
NONMMUG075890.1,Tdp43
NONMMUG033303.2,JARID2
NONMMUG033303.2,Fus
NONMMUG033305.2,Fus
NONMMUG074722.1,Upf1
NONMMUG074722.1,Fus
NONMMUG074722.1,Tdp43
NONMMUG074722.1,Celf1
NONMMUG033307.2,Fus
NONMMUG033307.2,Tdp43
NONMMUG094079.1,Fus
NONMMUG033312.3,Fus
NONMMUG033312.3,Celf1
NONMMUG033312.3,Tdp43
NONMMUG033316.2,Upf1
NONMMUG033316.2,Tdp43
NONMMUG033316.2,Fus
NONMMUG033317.2,Upf1
NONMMUG033319.2,Tdp43
NONMMUG033320.2,Tdp43
NONMMUG033320.2,Upf1
NONMMUG033320.2,Fus
NONMMUG033320.2,PABPC1
NONMMUG033320.2,FMRP
NONMMUG033320.2,Ezh2
NONMMUG033320.2,JARID2
NONMMUG033322.2,Upf1
NONMMUG033322.2,Fus
NONMMUG033322.2,Tdp43
NONMMUG074728.1,Tdp43
NONMMUG074728.1,Fus
NONMMUG074728.1,PABPC1
NONMMUG074728.1,FMRP
NONMMUG074728.1,Upf1
NONMMUG075901.1,Fus
NONMMUG075901.1,FMRP
NONMMUG075907.1,Fus
NONMMUG075910.1,Tdp43
NONMMUG075914.1,Tdp43
NONMMUG075915.1,Tdp43
NONMMUG075920.1,Fus
NONMMUG075920.1,Tdp43
NONMMUG033324.2,Tdp43
NONMMUG033324.2,Fus
NONMMUG033325.2,Tdp43
NONMMUG075923.1,Tdp43
NONMMUG033326.2,Upf1
NONMMUG033326.2,Fus
NONMMUG033326.2,JARID2
NONMMUG033326.2,Tdp43
NONMMUG033326.2,FMRP
NONMMUG075929.2,JARID2
NONMMUG075929.2,Tdp43
NONMMUG075929.2,FMRP
NONMMUG075928.1,JARID2
NONMMUG033329.2,Tdp43
NONMMUG033329.2,Fus
NONMMUG033332.2,QKI
NONMMUG074739.1,Tdp43
NONMMUG033334.2,Upf1
NONMMUG033334.2,Tdp43
NONMMUG033335.2,Upf1
NONMMUG033335.2,Tdp43
NONMMUG075937.1,Upf1
NONMMUG033336.2,Upf1
NONMMUG094081.1,Mbnl1
NONMMUG094081.1,Fus
NONMMUG094081.1,Tdp43
NONMMUG094081.1,FMRP
NONMMUG033340.2,Mbnl1
NONMMUG033340.2,Fus
NONMMUG033340.2,Tdp43
NONMMUG033340.2,FMRP
NONMMUG033341.2,Fus
NONMMUG033341.2,Tdp43
NONMMUG033341.2,FMRP
NONMMUG033341.2,Ptbp2
NONMMUG033341.2,KPYM
NONMMUG033341.2,Pou5f1
NONMMUG033341.2,RFOX2
NONMMUG033341.2,TIA1
NONMMUG033341.2,AGO2
NONMMUG033341.2,AGO4
NONMMUG033341.2,AGO1
NONMMUG033341.2,Upf1
NONMMUG033341.2,SFPQ
NONMMUG033341.2,PABP1
NONMMUG033341.2,DAZL
NONMMUG033341.2,TTP
NONMMUG033341.2,QKI
NONMMUG033341.2,Elavl1
NONMMUG075943.1,Upf1
NONMMUG075943.1,Fus
NONMMUG075943.1,Tdp43
NONMMUG033343.2,Upf1
NONMMUG033343.2,Fus
NONMMUG033343.2,Tdp43
NONMMUG033344.2,Fus
NONMMUG033344.2,Tdp43
NONMMUG033345.2,PABPC1
NONMMUG033345.2,Fus
NONMMUG033345.2,Celf1
NONMMUG033345.2,Tdp43
NONMMUG033345.2,FMRP
NONMMUG033345.2,DAZL
NONMMUG033345.2,TIA1
NONMMUG033345.2,RFOX2
NONMMUG033345.2,TTP
NONMMUG033345.2,PABP1
NONMMUG033345.2,-
NONMMUG033345.2,SFPQ
NONMMUG033345.2,RBM10
NONMMUG033345.2,AGO2
NONMMUG033345.2,AGO4
NONMMUG033345.2,AGO1
NONMMUG033345.2,QKI
NONMMUG033346.2,FMRP
NONMMUG033346.2,SFPQ
NONMMUG033346.2,Tdp43
NONMMUG033346.2,Fus
NONMMUG033346.2,TIA1
NONMMUG033346.2,PABP1
NONMMUG033346.2,RBM10
NONMMUG033346.2,RFOX2
NONMMUG033346.2,AGO2
NONMMUG033346.2,AGO4
NONMMUG033346.2,AGO1
NONMMUG033346.2,QKI
NONMMUG033346.2,TTP
NONMMUG033346.2,Pou5f1
NONMMUG094084.1,TTP
NONMMUG033350.2,RBM10
NONMMUG033350.2,TIA1
NONMMUG033351.2,Fus
NONMMUG033351.2,Tdp43
NONMMUG033351.2,Celf1
NONMMUG033351.2,FMRP
NONMMUG033351.2,JARID2
NONMMUG033351.2,Upf1
NONMMUG033351.2,Ezh2
NONMMUG033351.2,TIA1
NONMMUG033351.2,SFPQ
NONMMUG033351.2,RFOX2
NONMMUG033351.2,TTP
NONMMUG033351.2,Elavl1
NONMMUG033352.2,Upf1
NONMMUG033352.2,Fus
NONMMUG033352.2,Tdp43
NONMMUG033352.2,TIA1
NONMMUG033352.2,SFPQ
NONMMUG033352.2,RFOX2
NONMMUG033353.2,Tdp43
NONMMUG033353.2,Fus
NONMMUG074749.1,Upf1
NONMMUG074751.1,Tdp43
NONMMUG074753.1,Tdp43
NONMMUG033354.3,Fus
NONMMUG033354.3,Tdp43
NONMMUG033354.3,RFOX2
NONMMUG033354.3,TTP
NONMMUG033354.3,Elavl1
NONMMUG033359.2,Upf1
NONMMUG033359.2,Fus
NONMMUG033361.2,Fus
NONMMUG033362.2,JARID2
NONMMUG033362.2,Fus
NONMMUG033362.2,Tdp43
NONMMUG033364.2,Tdp43
NONMMUG033364.2,Fus
NONMMUG033364.2,Celf1
NONMMUG033366.2,Tdp43
NONMMUG033366.2,PABPC1
NONMMUG033366.2,Fus
NONMMUG033366.2,FMRP
NONMMUG033366.2,PABP1
NONMMUG033366.2,TIA1
NONMMUG033366.2,TTP
NONMMUG033366.2,SFPQ
NONMMUG033366.2,RFOX2
NONMMUG033366.2,Pou5f1
NONMMUG033366.2,TYY1
NONMMUG033366.2,RBM10
NONMMUG033366.2,Upf1
NONMMUG033367.2,Upf1
NONMMUG033367.2,Tdp43
NONMMUG033367.2,RBM10
NONMMUG033367.2,SFPQ
NONMMUG033367.2,PABP1
NONMMUG033367.2,TIA1
NONMMUG033368.2,SFPQ
NONMMUG033369.2,JARID2
NONMMUG033369.2,Upf1
NONMMUG033369.2,Celf1
NONMMUG033369.2,Fus
NONMMUG033369.2,Tdp43
NONMMUG033370.2,Fus
NONMMUG033370.2,Tdp43
NONMMUG033370.2,Pou5f1
NONMMUG033370.2,RFOX2
NONMMUG033370.2,Mbnl3
NONMMUG033370.2,Ptbp2
NONMMUG033370.2,PABP1
NONMMUG033370.2,SFPQ
NONMMUG033370.2,KPYM
NONMMUG033370.2,JARID2
NONMMUG033370.2,Upf1
NONMMUG033370.2,FMR1
NONMMUG033370.2,TYY1
NONMMUG033370.2,VIGLN
NONMMUG033370.2,Elavl1
NONMMUG074755.1,Fus
NONMMUG074755.1,Tdp43
NONMMUG033371.2,Fus
NONMMUG033371.2,SFPQ
NONMMUG033371.2,RFOX2
NONMMUG033371.2,Ptbp2
NONMMUG033372.2,Fus
NONMMUG033372.2,Tdp43
NONMMUG033372.2,Ptbp2
NONMMUG033372.2,TYY1
NONMMUG033372.2,RFOX2
NONMMUG033372.2,SFPQ
NONMMUG033372.2,AGO2
NONMMUG033372.2,AGO4
NONMMUG033372.2,AGO1
NONMMUG033373.2,Fus
NONMMUG074757.1,SFPQ
NONMMUG074757.1,FMR1
NONMMUG033374.2,SFPQ
NONMMUG033374.2,RFOX2
NONMMUG033375.2,Fus
NONMMUG033375.2,Tdp43
NONMMUG033375.2,SFPQ
NONMMUG033376.2,Tdp43
NONMMUG033377.2,Mbnl1
NONMMUG033377.2,Fus
NONMMUG033377.2,Elavl1
NONMMUG075948.1,SFPQ
NONMMUG075948.1,Pou5f1
NONMMUG033378.2,FMRP
NONMMUG033378.2,KPYM
NONMMUG033382.2,Fus
NONMMUG033382.2,Tdp43
NONMMUG033383.2,Tdp43
NONMMUG093753.1,Tdp43
NONMMUG093753.1,FMRP
NONMMUG033385.2,Tdp43
NONMMUG033385.2,Fus
NONMMUG033386.2,Tdp43
NONMMUG031756.2,FMRP
NONMMUG033389.2,Fus
NONMMUG033389.2,Tdp43
NONMMUG033389.2,Upf1
NONMMUG033389.2,FMRP
NONMMUG074761.1,Tdp43
NONMMUG074761.1,Fus
NONMMUG033391.2,RFOX2
NONMMUG033391.2,Tdp43
NONMMUG033391.2,TYY1
NONMMUG033391.2,Pou5f1
NONMMUG033391.2,Fus
NONMMUG033391.2,Elavl1
NONMMUG033391.2,QKI
NONMMUG075955.1,Tdp43
NONMMUG075955.1,TYY1
NONMMUG075955.1,Pou5f1
NONMMUG075955.1,Fus
NONMMUG075955.1,Elavl1
NONMMUG075955.1,QKI
NONMMUG033392.2,Tdp43
NONMMUG031757.2,Upf1
NONMMUG033397.2,Upf1
NONMMUG033397.2,Tdp43
NONMMUG074768.1,Upf1
NONMMUG033401.2,Nova1
NONMMUG033401.2,Fus
NONMMUG033401.2,Tdp43
NONMMUG033401.2,QKI
NONMMUG033401.2,-
NONMMUG033401.2,Upf1
NONMMUG033401.2,FMRP
NONMMUG033401.2,RFOX2
NONMMUG033401.2,Pou5f1
NONMMUG033401.2,TYY1
NONMMUG074770.2,Upf1
NONMMUG074770.2,Nova1
NONMMUG074770.2,Fus
NONMMUG074770.2,Tdp43
NONMMUG074770.2,FMRP
NONMMUG074770.2,QKI
NONMMUG074770.2,-
NONMMUG074770.2,Pou5f1
NONMMUG074770.2,RFOX2
NONMMUG074770.2,TYY1
NONMMUG096712.1,Fus
NONMMUG096712.1,Tdp43
NONMMUG096712.1,QKI
NONMMUG096712.1,RFOX2
NONMMUG096712.1,TYY1
NONMMUG033406.2,Upf1
NONMMUG033406.2,Tdp43
NONMMUG033406.2,Fus
NONMMUG033408.2,Fus
NONMMUG033408.2,Tdp43
NONMMUG033409.2,Tdp43
NONMMUG033409.2,FMRP
NONMMUG033409.2,Fus
NONMMUG033410.2,Fus
NONMMUG033410.2,FMRP
NONMMUG033410.2,Tdp43
NONMMUG033411.2,Fus
NONMMUG033411.2,Tdp43
NONMMUG033412.2,Fus
NONMMUG033416.2,Fus
NONMMUG033416.2,Tdp43
NONMMUG074775.1,Fus
NONMMUG074776.1,Fus
NONMMUG033417.2,Tdp43
NONMMUG033418.2,Fus
NONMMUG033418.2,FMRP
NONMMUG033418.2,Celf1
NONMMUG033418.2,Tdp43
NONMMUG033422.2,JARID2
NONMMUG033422.2,Tdp43
NONMMUG033422.2,FMRP
NONMMUG033422.2,Fus
NONMMUG033423.2,Fus
NONMMUG075973.1,Fus
NONMMUG075973.1,Tdp43
NONMMUG075973.1,Celf1
NONMMUG033424.2,Fus
NONMMUG033424.2,Tdp43
NONMMUG033424.2,Celf1
NONMMUG033425.2,Fus
NONMMUG075974.1,Fus
NONMMUG074785.1,Upf1
NONMMUG033428.2,Upf1
NONMMUG033428.2,Ezh2
NONMMUG074786.1,Ezh2
NONMMUG033431.2,Upf1
NONMMUG033431.2,Tdp43
NONMMUG033434.2,Tdp43
NONMMUG033437.2,Fus
NONMMUG033437.2,Tdp43
NONMMUG033438.3,Upf1
NONMMUG033438.3,Tdp43
NONMMUG033438.3,Fus
NONMMUG033438.3,FMRP
NONMMUG033440.2,Upf1
NONMMUG033441.2,Upf1
NONMMUG033448.2,Fus
NONMMUG033448.2,Tdp43
NONMMUG033450.2,Cpsf6
NONMMUG033450.2,Tdp43
NONMMUG033450.2,Celf1
NONMMUG033450.2,Fus
NONMMUG033450.2,FMRP
NONMMUG033450.2,DAZL
NONMMUG033450.2,TTP
NONMMUG033450.2,PABP1
NONMMUG033450.2,SFPQ
NONMMUG033450.2,TIA1
NONMMUG033450.2,AGO2
NONMMUG033450.2,AGO4
NONMMUG033450.2,AGO1
NONMMUG033450.2,Nova1
NONMMUG033452.2,Tdp43
NONMMUG033452.2,Fus
NONMMUG033452.2,Celf1
NONMMUG074794.1,Mbnl2
NONMMUG033454.2,Upf1
NONMMUG033454.2,Fus
NONMMUG033454.2,Tdp43
NONMMUG033454.2,Tardbp
NONMMUG033455.2,Upf1
NONMMUG033455.2,FMRP
NONMMUG033455.2,Fus
NONMMUG033455.2,Tdp43
NONMMUG033456.2,Fus
NONMMUG033456.2,FMRP
NONMMUG033457.2,Fus
NONMMUG033457.2,FMRP
NONMMUG033457.2,Tdp43
NONMMUG033458.2,Fus
NONMMUG033458.2,FMRP
NONMMUG033458.2,Tdp43
NONMMUG033458.2,AGO2
NONMMUG033458.2,AGO4
NONMMUG033458.2,AGO1
NONMMUG033458.2,SFPQ
NONMMUG033458.2,RFOX2
NONMMUG033458.2,Pou5f1
NONMMUG033458.2,TTP
NONMMUG033458.2,FMR1
NONMMUG033458.2,TYY1
NONMMUG033458.2,-
NONMMUG074796.1,Fus
NONMMUG074796.1,Pou5f1
NONMMUG074796.1,TYY1
NONMMUG033460.2,Tdp43
NONMMUG033463.2,Fus
NONMMUG033463.2,Tdp43
NONMMUG033463.2,FMRP
NONMMUG033463.2,Celf1
NONMMUG033463.2,TIA1
NONMMUG033463.2,PABP1
NONMMUG033463.2,RFOX2
NONMMUG033463.2,TTP
NONMMUG033463.2,DAZL
NONMMUG033466.2,Upf1
NONMMUG033466.2,Pou5f1
NONMMUG033466.2,RFOX2
NONMMUG033468.2,Fus
NONMMUG033468.2,Tdp43
NONMMUG033473.2,Celf1
NONMMUG033473.2,Fus
NONMMUG033473.2,Tdp43
NONMMUG033475.2,Fus
NONMMUG033475.2,Tdp43
NONMMUG033475.2,Celf1
NONMMUG033476.2,Upf1
NONMMUG033476.2,Tdp43
NONMMUG033476.2,Fus
NONMMUG033477.2,Fus
NONMMUG033477.2,Tdp43
NONMMUG033479.2,Tdp43
NONMMUG033479.2,Upf1
NONMMUG033479.2,Fus
NONMMUG093778.1,Tdp43
NONMMUG033480.2,Tdp43
NONMMUG074803.1,Tdp43
NONMMUG033482.2,Tdp43
NONMMUG033482.2,Upf1
NONMMUG033481.2,Upf1
NONMMUG033485.2,Tdp43
NONMMUG033485.2,PABP1
NONMMUG033485.2,TTP
NONMMUG094105.1,Fus
NONMMUG033488.2,Tdp43
NONMMUG033488.2,PABP1
NONMMUG033488.2,TTP
NONMMUG033488.2,Pou5f1
NONMMUG033488.2,TYY1
NONMMUG033488.2,Upf1
NONMMUG033488.2,RFOX2
NONMMUG033488.2,Elavl1
NONMMUG033488.2,SFPQ
NONMMUG033489.2,PABP1
NONMMUG033489.2,TTP
NONMMUG076008.1,Pou5f1
NONMMUG076008.1,TYY1
NONMMUG074805.1,RFOX2
NONMMUG033491.2,JARID2
NONMMUG033491.2,Fus
NONMMUG033492.2,Fus
NONMMUG033492.2,Tdp43
NONMMUG033493.2,TIA1
NONMMUG033493.2,KPYM
NONMMUG033493.2,SFPQ
NONMMUG033493.2,RBM10
NONMMUG033493.2,PABP1
NONMMUG033494.2,JARID2
NONMMUG033494.2,Upf1
NONMMUG033494.2,Fus
NONMMUG033494.2,Celf1
NONMMUG033494.2,Tdp43
NONMMUG074807.1,Tdp43
NONMMUG033495.2,Tdp43
NONMMUG033496.2,Fus
NONMMUG033496.2,Tdp43
NONMMUG033498.2,Fus
NONMMUG033498.2,Tdp43
NONMMUG094107.1,Tdp43
NONMMUG094108.1,Upf1
NONMMUG094108.1,Mbnl1
NONMMUG094108.1,Fus
NONMMUG094108.1,Tdp43
NONMMUG094108.1,FMRP
NONMMUG094108.1,PABPC1
NONMMUG033506.2,Fus
NONMMUG033506.2,Tdp43
NONMMUG033506.2,RFOX2
NONMMUG033506.2,SFPQ
NONMMUG033506.2,PABP1
NONMMUG033506.2,Pou5f1
NONMMUG033506.2,TYY1
NONMMUG033506.2,KPYM
NONMMUG033506.2,Upf1
NONMMUG033506.2,Ptbp2
NONMMUG033507.2,Upf1
NONMMUG033507.2,FMRP
NONMMUG033507.2,Tdp43
NONMMUG033507.2,Fus
NONMMUG033508.2,Fus
NONMMUG033508.2,Tdp43
NONMMUG033511.2,Pou5f1
NONMMUG033512.2,Pou5f1
NONMMUG033512.2,Tdp43
NONMMUG033512.2,Fus
NONMMUG033512.2,RFOX2
NONMMUG033512.2,TYY1
NONMMUG033512.2,SFPQ
NONMMUG033512.2,Elavl1
NONMMUG033512.2,VIGLN
NONMMUG033512.2,Ptbp2
NONMMUG033512.2,FMR1
NONMMUG033512.2,PABP1
NONMMUG033512.2,Upf1
NONMMUG033513.2,Upf1
NONMMUG033513.2,Tdp43
NONMMUG033513.2,Fus
NONMMUG033516.2,Fus
NONMMUG033516.2,Tdp43
NONMMUG033516.2,SFPQ
NONMMUG033516.2,TTP
NONMMUG033523.2,JARID2
NONMMUG033523.2,Upf1
NONMMUG033523.2,Fus
NONMMUG033524.2,Upf1
NONMMUG033524.2,Fus
NONMMUG033524.2,Tdp43
NONMMUG033532.2,Upf1
NONMMUG033532.2,Nova1
NONMMUG033532.2,Fus
NONMMUG033532.2,Tdp43
NONMMUG033532.2,FMRP
NONMMUG033533.2,Upf1
NONMMUG033533.2,Fus
NONMMUG033533.2,Tdp43
NONMMUG033534.2,Upf1
NONMMUG033534.2,Fus
NONMMUG033534.2,Tdp43
NONMMUG033534.2,PABPC1
NONMMUG033534.2,VIGLN
NONMMUG033534.2,PABP1
NONMMUG033534.2,RFOX2
NONMMUG033534.2,TIA1
NONMMUG033534.2,SFPQ
NONMMUG033536.2,PABP1
NONMMUG033538.2,Tdp43
NONMMUG033538.2,VIGLN
NONMMUG033538.2,Ptbp2
NONMMUG033539.2,Tdp43
NONMMUG033539.2,Ptbp2
NONMMUG033539.2,RFOX2
NONMMUG033539.2,SFPQ
NONMMUG033540.2,Ptbp2
NONMMUG033541.2,Pou5f1
NONMMUG033541.2,RFOX2
NONMMUG033542.2,RFOX2
NONMMUG033543.2,Tdp43
NONMMUG033543.2,FMRP
NONMMUG033543.2,Elavl1
NONMMUG033543.2,VIGLN
NONMMUG033545.2,RFOX2
NONMMUG033545.2,Ptbp2
NONMMUG033546.2,Upf1
NONMMUG033546.2,Mbnl1
NONMMUG033546.2,Celf1
NONMMUG033546.2,Tdp43
NONMMUG076015.1,Tdp43
NONMMUG033549.2,Upf1
NONMMUG033549.2,Fus
NONMMUG033549.2,FMRP
NONMMUG033549.2,Celf1
NONMMUG033549.2,Tdp43
NONMMUG033549.2,-
NONMMUG033549.2,TIA1
NONMMUG033549.2,SFPQ
NONMMUG033549.2,RFOX2
NONMMUG033549.2,Cpsf6
NONMMUG033549.2,FMR1
NONMMUG033549.2,TYY1
NONMMUG033550.2,Upf1
NONMMUG033550.2,Fus
NONMMUG033550.2,FMRP
NONMMUG033550.2,Celf1
NONMMUG033550.2,Tdp43
NONMMUG033550.2,-
NONMMUG033550.2,TIA1
NONMMUG033551.2,Fus
NONMMUG033551.2,Tdp43
NONMMUG033551.2,FMRP
NONMMUG033551.2,SFPQ
NONMMUG033551.2,RFOX2
NONMMUG033553.2,Fus
NONMMUG033554.2,Fus
NONMMUG033554.2,Tdp43
NONMMUG033558.2,Tdp43
NONMMUG033562.2,Upf1
NONMMUG033562.2,Tdp43
NONMMUG033562.2,Fus
NONMMUG033563.2,Tdp43
NONMMUG033563.2,Fus
NONMMUG033563.2,PSPC1
NONMMUG033563.2,SFPQ
NONMMUG033564.2,Fus
NONMMUG033565.2,Upf1
NONMMUG033565.2,Fus
NONMMUG033565.2,Tdp43
NONMMUG076027.1,Fus
NONMMUG076027.1,Tdp43
NONMMUG076027.1,Upf1
NONMMUG076027.1,Celf1
NONMMUG033567.2,Upf1
NONMMUG033567.2,Fus
NONMMUG033567.2,Tdp43
NONMMUG076028.1,Tdp43
NONMMUG076028.1,Fus
NONMMUG033568.2,Fus
NONMMUG033568.2,Tdp43
NONMMUG033569.2,Tdp43
NONMMUG033569.2,Fus
NONMMUG033570.2,Fus
NONMMUG033571.2,Fus
NONMMUG033571.2,Tdp43
NONMMUG033571.2,PABPC1
NONMMUG033572.2,Upf1
NONMMUG033572.2,KPYM
NONMMUG033572.2,SFPQ
NONMMUG033573.2,KPYM
NONMMUG033575.2,Upf1
NONMMUG033576.3,Tdp43
NONMMUG033579.2,Upf1
NONMMUG033579.2,PABP1
NONMMUG033579.2,Pou5f1
NONMMUG033580.2,Upf1
NONMMUG033580.2,Tdp43
NONMMUG093782.1,Upf1
NONMMUG033581.2,Nova1
NONMMUG033581.2,Fus
NONMMUG033581.2,Tdp43
NONMMUG033581.2,FMRP
NONMMUG076032.1,Fus
NONMMUG076032.1,Tdp43
NONMMUG076033.1,Fus
NONMMUG076033.1,Tdp43
NONMMUG033584.2,FMRP
NONMMUG033584.2,Tdp43
NONMMUG033584.2,Fus
NONMMUG033585.2,Nova1
NONMMUG033585.2,Fus
NONMMUG033585.2,Tdp43
NONMMUG033585.2,FMRP
NONMMUG033586.2,Fus
NONMMUG033586.2,Tdp43
NONMMUG033586.2,Celf1
NONMMUG033587.2,Upf1
NONMMUG033587.2,Fus
NONMMUG033587.2,FMRP
NONMMUG033587.2,Tdp43
NONMMUG033587.2,Celf1
NONMMUG076038.1,Fus
NONMMUG076038.1,Tdp43
NONMMUG076038.1,Upf1
NONMMUG076038.1,Celf1
NONMMUG033589.2,Fus
NONMMUG033589.2,Tdp43
NONMMUG033589.2,Upf1
NONMMUG033589.2,Celf1
NONMMUG033589.2,Rbfox3
NONMMUG033592.2,Tdp43
NONMMUG033593.2,Fus
NONMMUG033596.2,Fus
NONMMUG033596.2,Tdp43
NONMMUG033596.2,FMRP
NONMMUG033601.2,Fus
NONMMUG033601.2,Tdp43
NONMMUG033602.2,Fus
NONMMUG033602.2,Tdp43
NONMMUG033603.2,Upf1
NONMMUG033603.2,Tardbp
NONMMUG033603.2,Fus
NONMMUG033603.2,Tdp43
NONMMUG033604.2,Tardbp
NONMMUG033604.2,Tdp43
NONMMUG033604.2,Fus
NONMMUG033605.2,Mbnl1
NONMMUG033605.2,Fus
NONMMUG033605.2,Tdp43
NONMMUG033606.2,Tdp43
NONMMUG033606.2,Fus
NONMMUG033607.2,JARID2
NONMMUG033607.2,Upf1
NONMMUG033607.2,Celf1
NONMMUG033607.2,FMRP
NONMMUG033607.2,Fus
NONMMUG033607.2,Tdp43
NONMMUG033607.2,PABPC1
NONMMUG033612.2,Tdp43
NONMMUG033613.2,Tdp43
NONMMUG033618.2,FMRP
NONMMUG033622.2,Tdp43
NONMMUG033624.3,Tdp43
NONMMUG033624.3,TYY1
NONMMUG033624.3,RFOX2
NONMMUG033624.3,VIGLN
NONMMUG033624.3,Pou5f1
NONMMUG033624.3,PABP1
NONMMUG033624.3,Upf1
NONMMUG033624.3,QKI
NONMMUG033624.3,KPYM
NONMMUG033626.3,Tdp43
NONMMUG033626.3,RFOX2
NONMMUG033626.3,Pou5f1
NONMMUG033626.3,PABP1
NONMMUG033626.3,TYY1
NONMMUG033627.2,Upf1
NONMMUG033627.2,RFOX2
NONMMUG033627.2,PABP1
NONMMUG033628.2,Upf1
NONMMUG033628.2,RFOX2
NONMMUG033628.2,TTP
NONMMUG033628.2,Elavl1
NONMMUG033628.2,FMR1
NONMMUG033630.2,Tdp43
NONMMUG033634.2,Tdp43
NONMMUG033634.2,Fus
NONMMUG033634.2,RFOX2
NONMMUG033634.2,Pou5f1
NONMMUG033634.2,TYY1
NONMMUG033634.2,AGO2
NONMMUG033634.2,AGO4
NONMMUG033634.2,AGO1
NONMMUG033634.2,SFPQ
NONMMUG033637.3,Tdp43
NONMMUG033637.3,Fus
NONMMUG033638.2,Tdp43
NONMMUG033639.2,PABP1
NONMMUG074851.1,Tdp43
NONMMUG074851.1,Fus
NONMMUG074851.1,FMRP
NONMMUG033642.2,Tdp43
NONMMUG033642.2,Fus
NONMMUG033644.2,Fus
NONMMUG033646.2,Tdp43
NONMMUG033646.2,Fus
NONMMUG033648.3,Fus
NONMMUG033648.3,FMRP
NONMMUG033648.3,PABPC1
NONMMUG033648.3,Tdp43
NONMMUG033649.2,TYY1
NONMMUG033651.2,FMRP
NONMMUG033651.2,Fus
NONMMUG033651.2,Tdp43
NONMMUG033653.2,Tdp43
NONMMUG033653.2,Fus
NONMMUG033657.2,Fus
NONMMUG033657.2,FMRP
NONMMUG033657.2,Tdp43
NONMMUG033658.2,Fus
NONMMUG033658.2,Tdp43
NONMMUG033659.2,Upf1
NONMMUG033659.2,Fus
NONMMUG033659.2,Tdp43
NONMMUG033659.2,FMRP
NONMMUG033660.2,Fus
NONMMUG033660.2,Tdp43
NONMMUG033660.2,Celf1
NONMMUG033664.2,FMRP
NONMMUG033664.2,Tdp43
NONMMUG033664.2,Fus
NONMMUG033665.2,Upf1
NONMMUG033665.2,Tdp43
NONMMUG033665.2,Fus
NONMMUG033665.2,FMRP
NONMMUG033669.2,Fus
NONMMUG033669.2,Tdp43
NONMMUG033668.2,Tdp43
NONMMUG033668.2,Fus
NONMMUG033670.2,Upf1
NONMMUG033670.2,Tardbp
NONMMUG033670.2,Tdp43
NONMMUG033670.2,Fus
NONMMUG074861.1,Tdp43
NONMMUG033671.2,Tdp43
NONMMUG033671.2,Fus
NONMMUG033671.2,Celf1
NONMMUG033671.2,FMRP
NONMMUG033671.2,Ezh2
NONMMUG033673.2,Upf1
NONMMUG033673.2,Nova1
NONMMUG033673.2,Fus
NONMMUG033673.2,Tdp43
NONMMUG033673.2,FMRP
NONMMUG093791.1,Fus
NONMMUG093791.1,Tdp43
NONMMUG093792.1,Tdp43
NONMMUG093792.1,Fus
NONMMUG093793.1,Fus
