NoncodeGeneID,LncbookGeneID,l_ID
-,HSALNG0146629,l36989
NONHSAG085773.1,HSALNG0029135,l36990
NONHSAG089377.1,-,l36991
NONHSAG087889.1,HSALNG0037773,l36992
NONHSAG090262.1,-,l36993
-,HSALNG0069948,l36994
NONHSAG114853.1,HSALNG0073131,l36995
NONHSAG087057.1,HSALNG0030661,l36996
-,HSALNG0036753,l36997
-,HSALNG0010438,l36998
NONHSAG060145.1,HSALNG0011827,l36999
-,HSALNG0017683,l37000
-,HSALNG0030420,l37001
-,HSALNG0037184,l37002
-,HSALNG0068395,l37003
NONHSAG101823.2,HSALNG0069525,l37004
-,HSALNG0142175,l37005
-,HSALNG0002780,l37006
-,HSALNG0141938,l37007
-,HSALNG0011366,l37008
NONHSAG060104.2,HSALNG0011632,l37009
-,HSALNG0012462,l37010
NONHSAG029170.2,HSALNG0018550,l37011
NONHSAG092959.1,HSALNG0047929,l37012
-,HSALNG0063674,l37013
-,HSALNG0006904,l37014
-,HSALNG0010336,l37015
-,HSALNG0012904,l37016
-,HSALNG0147909,l37017
-,HSALNG0149408,l37018
-,HSALNG0053905,l37019
NONHSAG052279.2,HSALNG0150565,l37020
-,HSALNG0150829,l37021
NONHSAG115173.1,HSALNG0138428,l37022
-,HSALNG0063361,l37023
-,HSALNG0140437,l37024
-,HSALNG0028917,l37025
-,HSALNG0066492,l37026
NONHSAG060113.2,HSALNG0011641,l37027
NONHSAG029240.2,-,l37028
NONHSAG099689.1,HSALNG0067768,l37029
NONHSAG051398.3,-,l37030
NONHSAG115319.1,HSALNG0021821,l37031
-,HSALNG0023693,l37032
-,HSALNG0147661,l37033
-,HSALNG0150170,l37034
-,HSALNG0005134,l37035
-,HSALNG0036656,l37036
NONHSAG113992.1,HSALNG0063533,l37037
NONHSAG114343.1,-,l37038
-,HSALNG0020378,l37039
NONHSAG080756.2,HSALNG0020542,l37040
-,HSALNG0148347,l37041
NONHSAG094468.1,HSALNG0053206,l37042
-,HSALNG0070583,l37043
NONHSAG102245.1,HSALNG0073929,l37044
-,HSALNG0007612,l37045
-,HSALNG0008979,l37046
-,HSALNG0070808,l37047
NONHSAG114918.1,HSALNG0074774,l37048
-,HSALNG0012294,l37049
NONHSAG027236.2,HSALNG0013604,l37050
-,HSALNG0017338,l37051
-,HSALNG0037355,l37052
NONHSAG111896.1,HSALNG0037590,l37053
-,HSALNG0149273,l37054
NONHSAG090593.1,HSALNG0045664,l37055
-,HSALNG0001716,l37056
NONHSAG058151.1,HSALNG0007318,l37057
-,HSALNG0042524,l37058
-,HSALNG0148785,l37059
NONHSAG091425.1,HSALNG0149035,l37060
-,HSALNG0011405,l37061
NONHSAG028443.2,HSALNG0016653,l37062
NONHSAG085966.2,HSALNG0031101,l37063
NONHSAG115363.1,HSALNG0149509,l37064
NONHSAG057577.1,HSALNG0001553,l37065
NONHSAG057638.1,HSALNG0002188,l37066
NONHSAG002530.2,HSALNG0142274,l37067
-,HSALNG0011128,l37068
-,HSALNG0012538,l37069
NONHSAG026885.2,HSALNG0012676,l37070
-,HSALNG0021435,l37071
-,HSALNG0025763,l37072
NONHSAG111728.1,HSALNG0032522,l37073
-,HSALNG0033927,l37074
-,HSALNG0037522,l37075
NONHSAG090882.1,HSALNG0040866,l37076
NONHSAG091908.1,HSALNG0041027,l37077
NONHSAG090488.1,HSALNG0044600,l37078
-,HSALNG0149114,l37079
-,HSALNG0053894,l37080
-,HSALNG0062653,l37081
NONHSAG098647.1,HSALNG0063672,l37082
-,HSALNG0068787,l37083
NONHSAG085542.2,HSALNG0026404,l37084
NONHSAG094123.1,HSALNG0049701,l37085
NONHSAG096872.1,-,l37086
-,HSALNG0150839,l37087
-,HSALNG0015995,l37088
NONHSAG080046.1,HSALNG0016177,l37089
-,HSALNG0067237,l37090
NONHSAG102010.1,HSALNG0071361,l37091
NONHSAG052365.2,HSALNG0150630,l37092
-,HSALNG0000302,l37093
NONHSAG056076.1,HSALNG0000386,l37094
-,HSALNG0000420,l37095
NONHSAG057483.1,HSALNG0142109,l37096
-,HSALNG0000914,l37097
NONHSAG000663.2,HSALNG0001641,l37098
-,HSALNG0002010,l37099
NONHSAG056323.1,HSALNG0002618,l37100
NONHSAG057711.1,HSALNG0002871,l37101
NONHSAG056369.1,HSALNG0002890,l37102
-,HSALNG0002914,l37103
NONHSAG056430.1,HSALNG0003485,l37104
NONHSAG059001.1,HSALNG0003513,l37105
-,HSALNG0004327,l37106
-,HSALNG0004340,l37107
NONHSAG056537.2,HSALNG0004345,l37108
NONHSAG057922.1,HSALNG0004980,l37109
NONHSAG002048.3,HSALNG0005135,l37110
-,HSALNG0005681,l37111
NONHSAG002309.3,HSALNG0005822,l37112
NONHSAG002381.2,HSALNG0005980,l37113
NONHSAG002627.2,-,l37114
-,HSALNG0141891,l37115
NONHSAG105042.1,-,l37116
-,HSALNG0141927,l37117
NONHSAG003031.3,HSALNG0007443,l37118
-,HSALNG0007510,l37119
NONHSAG003122.2,HSALNG0007594,l37120
-,HSALNG0008116,l37121
-,HSALNG0008302,l37122
NONHSAG059582.1,HSALNG0008386,l37123
-,HSALNG0142370,l37124
NONHSAG059632.1,HSALNG0008819,l37125
NONHSAG003657.2,HSALNG0008888,l37126
-,HSALNG0009031,l37127
NONHSAG057060.1,HSALNG0009252,l37128
-,HSALNG0009397,l37129
-,HSALNG0010238,l37130
NONHSAG004224.3,HSALNG0010336,l37131
NONHSAG057202.1,HSALNG0010511,l37132
NONHSAG057297.2,HSALNG0011380,l37133
-,HSALNG0011573,l37134
-,HSALNG0011873,l37135
NONHSAG058601.1,HSALNG0011959,l37136
NONHSAG026772.2,HSALNG0146387,l37137
NONHSAG078367.1,HSALNG0012519,l37138
NONHSAG079558.1,HSALNG0012538,l37139
NONHSAG110072.1,HSALNG0012592,l37140
NONHSAG078402.1,HSALNG0012701,l37141
NONHSAG078449.1,HSALNG0012934,l37142
NONHSAG078481.1,HSALNG0146408,l37143
NONHSAG027173.2,HSALNG0013469,l37144
NONHSAG078531.2,HSALNG0013552,l37145
NONHSAG077261.1,HSALNG0014165,l37146
NONHSAG077296.1,HSALNG0014389,l37147
NONHSAG077333.2,HSALNG0014851,l37148
-,HSALNG0015591,l37149
-,HSALNG0015713,l37150
-,HSALNG0015723,l37151
-,HSALNG0016619,l37152
-,HSALNG0016957,l37153
-,HSALNG0017378,l37154
NONHSAG115316.1,HSALNG0017514,l37155
NONHSAG028922.2,HSALNG0017840,l37156
NONHSAG077689.1,HSALNG0018295,l37157
NONHSAG029139.2,HSALNG0018463,l37158
NONHSAG029155.2,HSALNG0018504,l37159
NONHSAG109905.1,HSALNG0018905,l37160
NONHSAG080477.1,HSALNG0018910,l37161
NONHSAG079084.1,HSALNG0018991,l37162
-,HSALNG0019176,l37163
NONHSAG077832.1,HSALNG0019410,l37164
NONHSAG109935.1,HSALNG0146642,l37165
NONHSAG110376.1,HSALNG0020542,l37166
NONHSAG029897.2,HSALNG0020562,l37167
NONHSAG079258.1,HSALNG0020596,l37168
-,HSALNG0021109,l37169
-,HSALNG0021715,l37170
NONHSAG109986.1,HSALNG0021904,l37171
-,HSALNG0146709,l37172
-,HSALNG0022343,l37173
NONHSAG030843.2,-,l37174
NONHSAG079479.1,HSALNG0023246,l37175
-,HSALNG0023515,l37176
-,HSALNG0146378,l37177
NONHSAG034272.2,HSALNG0023759,l37178
NONHSAG086059.1,HSALNG0147728,l37179
NONHSAG085384.1,HSALNG0024559,l37180
NONHSAG085413.1,HSALNG0024869,l37181
NONHSAG085428.2,HSALNG0025053,l37182
-,HSALNG0025270,l37183
NONHSAG086212.1,HSALNG0025284,l37184
NONHSAG034939.2,HSALNG0025635,l37185
NONHSAG086265.2,HSALNG0025664,l37186
-,HSALNG0026262,l37187
-,HSALNG0027072,l37188
NONHSAG085614.1,HSALNG0027248,l37189
NONHSAG084798.2,HSALNG0027256,l37190
-,HSALNG0027641,l37191
NONHSAG035973.2,HSALNG0028671,l37192
NONHSAG086689.1,HSALNG0028731,l37193
NONHSAG084954.1,HSALNG0028963,l37194
NONHSAG036157.2,HSALNG0029121,l37195
NONHSAG036208.2,HSALNG0029317,l37196
-,HSALNG0147948,l37197
NONHSAG085179.1,HSALNG0030843,l37198
-,HSALNG0031795,l37199
-,HSALNG0147723,l37200
NONHSAG037654.2,HSALNG0033418,l37201
NONHSAG112036.1,-,l37202
NONHSAG088965.1,HSALNG0033673,l37203
NONHSAG087495.1,HSALNG0033697,l37204
-,HSALNG0033817,l37205
-,HSALNG0033884,l37206
NONHSAG089034.1,HSALNG0148329,l37207
-,HSALNG0148332,l37208
NONHSAG037841.2,HSALNG0034097,l37209
NONHSAG037852.2,HSALNG0034131,l37210
-,HSALNG0034150,l37211
-,HSALNG0034439,l37212
NONHSAG115340.1,HSALNG0034697,l37213
NONHSAG089152.1,HSALNG0034834,l37214
NONHSAG087615.1,HSALNG0035183,l37215
NONHSAG111820.1,-,l37216
NONHSAG038266.2,-,l37217
-,HSALNG0035750,l37218
NONHSAG038504.2,HSALNG0148157,l37219
NONHSAG089375.2,HSALNG0036393,l37220
NONHSAG038714.2,HSALNG0036601,l37221
NONHSAG088514.1,HSALNG0037015,l37222
-,HSALNG0037137,l37223
NONHSAG089508.1,HSALNG0037139,l37224
-,HSALNG0037797,l37225
-,HSALNG0037816,l37226
NONHSAG088596.1,HSALNG0037887,l37227
NONHSAG039167.2,HSALNG0038020,l37228
NONHSAG112188.1,HSALNG0038121,l37229
-,HSALNG0148220,l37230
-,HSALNG0038318,l37231
-,HSALNG0038536,l37232
NONHSAG088001.1,HSALNG0038609,l37233
NONHSAG111932.1,HSALNG0038703,l37234
NONHSAG088748.1,HSALNG0039374,l37235
-,HSALNG0039475,l37236
-,HSALNG0039601,l37237
-,HSALNG0039757,l37238
NONHSAG090003.1,HSALNG0040027,l37239
NONHSAG090844.1,HSALNG0148820,l37240
-,HSALNG0040532,l37241
-,HSALNG0040541,l37242
-,HSALNG0040720,l37243
NONHSAG040076.2,HSALNG0040745,l37244
NONHSAG090108.1,HSALNG0040861,l37245
NONHSAG091885.1,HSALNG0040921,l37246
NONHSAG040221.2,HSALNG0041274,l37247
NONHSAG091071.1,HSALNG0043020,l37248
NONHSAG091073.1,HSALNG0043045,l37249
NONHSAG091079.1,HSALNG0043111,l37250
NONHSAG112361.1,HSALNG0043300,l37251
NONHSAG112643.1,HSALNG0043311,l37252
NONHSAG040951.2,HSALNG0043316,l37253
NONHSAG092429.2,HSALNG0043527,l37254
-,HSALNG0044346,l37255
NONHSAG041485.3,HSALNG0044741,l37256
NONHSAG090506.1,HSALNG0044760,l37257
-,HSALNG0044898,l37258
NONHSAG041563.2,HSALNG0044931,l37259
-,HSALNG0148988,l37260
NONHSAG090584.1,HSALNG0045573,l37261
-,HSALNG0045584,l37262
NONHSAG091347.1,HSALNG0046300,l37263
-,HSALNG0046555,l37264
-,HSALNG0046671,l37265
NONHSAG042273.3,HSALNG0148777,l37266
NONHSAG042722.3,HSALNG0047549,l37267
-,HSALNG0047713,l37268
NONHSAG093940.1,HSALNG0149070,l37269
NONHSAG093029.1,HSALNG0048391,l37270
NONHSAG094018.2,HSALNG0048501,l37271
-,HSALNG0049060,l37272
NONHSAG094068.1,HSALNG0049109,l37273
-,HSALNG0049143,l37274
-,HSALNG0049245,l37275
NONHSAG043657.3,HSALNG0049701,l37276
NONHSAG043840.2,HSALNG0050247,l37277
NONHSAG093300.1,HSALNG0050835,l37278
-,HSALNG0050853,l37279
-,HSALNG0051074,l37280
NONHSAG093327.1,HSALNG0051145,l37281
-,HSALNG0052273,l37282
NONHSAG095526.1,HSALNG0052413,l37283
NONHSAG093490.1,HSALNG0052557,l37284
-,HSALNG0052591,l37285
-,HSALNG0052980,l37286
-,HSALNG0149247,l37287
NONHSAG044868.2,HSALNG0053566,l37288
NONHSAG095742.1,HSALNG0053566,l37289
NONHSAG093622.1,HSALNG0053566,l37290
-,HSALNG0053598,l37291
NONHSAG045117.3,HSALNG0054234,l37292
NONHSAG113382.1,-,l37293
NONHSAG113393.1,HSALNG0054522,l37294
-,HSALNG0054563,l37295
NONHSAG095918.1,HSALNG0054705,l37296
NONHSAG093768.1,HSALNG0054719,l37297
-,HSALNG0054791,l37298
NONHSAG094668.1,HSALNG0149571,l37299
-,HSALNG0055208,l37300
NONHSAG045468.2,HSALNG0055318,l37301
NONHSAG096069.1,HSALNG0055533,l37302
NONHSAG113697.1,HSALNG0055800,l37303
NONHSAG097567.1,HSALNG0056014,l37304
NONHSAG096136.1,HSALNG0056123,l37305
NONHSAG096952.1,HSALNG0056376,l37306
-,HSALNG0056873,l37307
NONHSAG113531.1,HSALNG0149656,l37308
NONHSAG097101.1,HSALNG0057946,l37309
NONHSAG047582.2,HSALNG0057989,l37310
NONHSAG096354.1,HSALNG0057998,l37311
NONHSAG047592.2,HSALNG0058021,l37312
-,HSALNG0058092,l37313
-,HSALNG0058315,l37314
NONHSAG097119.1,HSALNG0058318,l37315
-,HSALNG0149984,l37316
-,HSALNG0059165,l37317
NONHSAG096466.1,HSALNG0059220,l37318
-,HSALNG0149998,l37319
-,HSALNG0059488,l37320
NONHSAG096499.2,-,l37321
NONHSAG048277.3,HSALNG0059774,l37322
-,HSALNG0060516,l37323
-,HSALNG0060654,l37324
NONHSAG096605.1,HSALNG0060836,l37325
-,HSALNG0149808,l37326
NONHSAG096723.1,HSALNG0061814,l37327
-,HSALNG0149852,l37328
NONHSAG049268.3,HSALNG0062653,l37329
NONHSAG049318.2,HSALNG0062784,l37330
NONHSAG049329.2,HSALNG0149862,l37331
NONHSAG049384.3,HSALNG0063010,l37332
-,HSALNG0063365,l37333
NONHSAG049795.2,HSALNG0064095,l37334
NONHSAG098737.1,HSALNG0064407,l37335
NONHSAG098751.1,-,l37336
NONHSAG050022.2,HSALNG0150385,l37337
NONHSAG050080.2,-,l37338
NONHSAG050187.2,HSALNG0065166,l37339
-,HSALNG0065604,l37340
-,HSALNG0065724,l37341
-,HSALNG0065791,l37342
NONHSAG114317.1,HSALNG0065985,l37343
NONHSAG099589.1,HSALNG0066702,l37344
NONHSAG099612.2,HSALNG0066961,l37345
-,HSALNG0067357,l37346
NONHSAG114402.1,HSALNG0068331,l37347
-,HSALNG0068394,l37348
-,HSALNG0150297,l37349
NONHSAG100979.1,HSALNG0068787,l37350
NONHSAG100980.1,HSALNG0068815,l37351
NONHSAG099802.1,-,l37352
NONHSAG051431.2,HSALNG0069096,l37353
-,HSALNG0069174,l37354
-,HSALNG0069572,l37355
NONHSAG114718.1,HSALNG0069780,l37356
NONHSAG101182.1,HSALNG0070090,l37357
NONHSAG101186.1,HSALNG0070126,l37358
NONHSAG101197.1,HSALNG0070180,l37359
NONHSAG101901.1,HSALNG0070297,l37360
NONHSAG052241.2,HSALNG0071201,l37361
NONHSAG101340.1,HSALNG0150576,l37362
-,HSALNG0071221,l37363
NONHSAG101354.1,HSALNG0071589,l37364
NONHSAG101368.1,HSALNG0071683,l37365
-,HSALNG0071734,l37366
NONHSAG102043.1,HSALNG0071803,l37367
NONHSAG102056.1,HSALNG0071947,l37368
NONHSAG102845.1,HSALNG0072043,l37369
NONHSAG114572.1,HSALNG0072256,l37370
-,HSALNG0072341,l37371
NONHSAG052713.2,HSALNG0072378,l37372
NONHSAG114841.1,HSALNG0073019,l37373
NONHSAG053123.3,HSALNG0073463,l37374
NONHSAG102226.1,HSALNG0073771,l37375
NONHSAG053323.2,HSALNG0074062,l37376
NONHSAG114912.1,HSALNG0074643,l37377
NONHSAG053757.2,HSALNG0075131,l37378
NONHSAG053929.2,HSALNG0136367,l37379
NONHSAG103724.1,HSALNG0137280,l37380
NONHSAG103355.1,HSALNG0137342,l37381
-,HSALNG0137506,l37382
NONHSAG103752.2,HSALNG0137662,l37383
NONHSAG103833.1,HSALNG0139095,l37384
NONHSAG115053.1,HSALNG0139327,l37385
NONHSAG103610.1,HSALNG0140437,l37386
NONHSAG055466.2,HSALNG0140505,l37387
NONHSAG115246.1,HSALNG0140524,l37388
-,HSALNG0140558,l37389
NONHSAG103932.1,HSALNG0140707,l37390
-,HSALNG0151156,l37391
NONHSAG055719.2,HSALNG0141072,l37392
NONHSAG115263.1,HSALNG0141416,l37393
NONHSAG055883.2,HSALNG0151342,l37394
NONHSAG104629.1,HSALNG0141432,l37395
NONHSAG055905.2,HSALNG0141450,l37396
NONHSAG000022.3,HSALNG0000021,l37397
-,HSALNG0000859,l37398
NONHSAG058731.1,HSALNG0000884,l37399
NONHSAG000599.2,HSALNG0001509,l37400
NONHSAG058852.1,HSALNG0001911,l37401
NONHSAG057632.1,HSALNG0002133,l37402
-,HSALNG0142167,l37403
-,HSALNG0002871,l37404
-,HSALNG0003513,l37405
NONHSAG001692.3,HSALNG0004103,l37406
-,HSALNG0004207,l37407
NONHSAG105428.1,HSALNG0004478,l37408
NONHSAG001965.2,HSALNG0004848,l37409
NONHSAG104954.1,HSALNG0141816,l37410
-,HSALNG0005772,l37411
NONHSAG112232.1,-,l37412
-,HSALNG0007198,l37413
NONHSAG003326.2,HSALNG0008116,l37414
-,HSALNG0008334,l37415
NONHSAG057284.1,HSALNG0011232,l37416
-,HSALNG0012055,l37417
NONHSAG079555.2,HSALNG0012519,l37418
NONHSAG078503.2,HSALNG0013315,l37419
-,HSALNG0146428,l37420
NONHSAG109753.1,HSALNG0014054,l37421
NONHSAG078701.1,HSALNG0015087,l37422
NONHSAG077491.1,HSALNG0016177,l37423
NONHSAG110224.1,HSALNG0016617,l37424
-,HSALNG0146146,l37425
-,HSALNG0017551,l37426
-,HSALNG0146576,l37427
NONHSAG079025.2,HSALNG0018388,l37428
NONHSAG077798.1,HSALNG0019200,l37429
NONHSAG079149.1,HSALNG0019517,l37430
NONHSAG078022.1,HSALNG0020869,l37431
NONHSAG078142.1,HSALNG0022027,l37432
-,HSALNG0023343,l37433
NONHSAG085337.1,HSALNG0024126,l37434
NONHSAG084484.2,HSALNG0024529,l37435
NONHSAG085412.1,HSALNG0024869,l37436
NONHSAG084552.1,HSALNG0025088,l37437
NONHSAG084570.2,HSALNG0025265,l37438
NONHSAG084595.1,HSALNG0025468,l37439
NONHSAG035157.2,HSALNG0147813,l37440
NONHSAG084665.1,HSALNG0026287,l37441
NONHSAG085774.1,HSALNG0029125,l37442
-,HSALNG0147650,l37443
NONHSAG086900.1,HSALNG0030122,l37444
NONHSAG086927.1,HSALNG0030282,l37445
NONHSAG036803.2,HSALNG0031108,l37446
NONHSAG037040.2,HSALNG0031758,l37447
-,HSALNG0032638,l37448
NONHSAG088841.1,HSALNG0032902,l37449
NONHSAG087498.1,HSALNG0148074,l37450
NONHSAG087546.2,HSALNG0034242,l37451
NONHSAG089105.1,HSALNG0034655,l37452
NONHSAG112070.1,HSALNG0034806,l37453
NONHSAG089376.1,HSALNG0036393,l37454
NONHSAG087769.1,HSALNG0036607,l37455
-,HSALNG0036735,l37456
NONHSAG088524.1,HSALNG0037163,l37457
NONHSAG038874.2,-,l37458
-,HSALNG0037866,l37459
NONHSAG089625.1,HSALNG0037882,l37460
NONHSAG039186.2,HSALNG0038053,l37461
NONHSAG039840.2,HSALNG0040080,l37462
NONHSAG091748.1,HSALNG0040541,l37463
NONHSAG040092.2,HSALNG0040861,l37464
NONHSAG090882.1,HSALNG0040861,l37465
-,HSALNG0148828,l37466
-,HSALNG0148845,l37467
-,HSALNG0042115,l37468
NONHSAG092331.1,HSALNG0043254,l37469
NONHSAG115348.1,HSALNG0043395,l37470
NONHSAG092364.1,HSALNG0043427,l37471
NONHSAG091205.1,HSALNG0044646,l37472
NONHSAG041456.2,HSALNG0148700,l37473
-,HSALNG0045648,l37474
-,HSALNG0047278,l37475
NONHSAG093891.1,HSALNG0047302,l37476
-,HSALNG0047461,l37477
NONHSAG043137.2,HSALNG0048471,l37478
NONHSAG095248.1,HSALNG0149179,l37479
-,HSALNG0051557,l37480
NONHSAG112983.1,HSALNG0052012,l37481
NONHSAG093440.1,HSALNG0052086,l37482
NONHSAG044526.2,HSALNG0052525,l37483
NONHSAG095553.1,HSALNG0052568,l37484
NONHSAG044583.2,HSALNG0052694,l37485
NONHSAG093546.1,HSALNG0052955,l37486
NONHSAG094635.1,HSALNG0054908,l37487
-,HSALNG0055145,l37488
NONHSAG113734.1,HSALNG0056749,l37489
NONHSAG097738.2,HSALNG0056873,l37490
-,HSALNG0057200,l37491
NONHSAG113770.1,HSALNG0057596,l37492
NONHSAG047731.2,HSALNG0058381,l37493
-,HSALNG0062517,l37494
NONHSAG098558.1,HSALNG0062849,l37495
NONHSAG049415.2,HSALNG0063130,l37496
NONHSAG114026.1,HSALNG0064086,l37497
-,HSALNG0150201,l37498
NONHSAG100301.1,HSALNG0065537,l37499
NONHSAG100531.1,HSALNG0066466,l37500
NONHSAG100715.1,HSALNG0067765,l37501
NONHSAG099182.1,HSALNG0068920,l37502
-,HSALNG0069476,l37503
NONHSAG101243.1,HSALNG0070480,l37504
NONHSAG102720.2,HSALNG0071013,l37505
-,HSALNG0150565,l37506
NONHSAG052401.2,HSALNG0150890,l37507
-,HSALNG0071803,l37508
NONHSAG102167.1,HSALNG0073131,l37509
NONHSAG053028.3,HSALNG0073236,l37510
NONHSAG102246.1,HSALNG0073929,l37511
NONHSAG114700.1,-,l37512
-,HSALNG0136548,l37513
NONHSAG115108.1,HSALNG0136685,l37514
NONHSAG103381.1,HSALNG0137632,l37515
NONHSAG103832.1,HSALNG0139095,l37516
-,HSALNG0139884,l37517
NONHSAG115374.1,HSALNG0141383,l37518
-,HSALNG0043311,l37519
-,HSALNG0046052,l37520
-,HSALNG0046298,l37521
-,HSALNG0053617,l37522
-,HSALNG0040622,l37523
-,HSALNG0070218,l37524
-,HSALNG0136367,l37525
-,HSALNG0000942,l37526
-,HSALNG0004329,l37527
-,HSALNG0142227,l37528
NONHSAG002004.2,HSALNG0004980,l37529
NONHSAG004374.2,HSALNG0010832,l37530
-,HSALNG0011382,l37531
-,HSALNG0012065,l37532
NONHSAG078368.1,HSALNG0012526,l37533
-,HSALNG0013230,l37534
NONHSAG080064.1,HSALNG0016205,l37535
NONHSAG110266.1,HSALNG0017537,l37536
NONHSAG029450.2,HSALNG0019310,l37537
NONHSAG079131.1,HSALNG0019405,l37538
NONHSAG084663.1,HSALNG0026262,l37539
NONHSAG035224.2,HSALNG0026287,l37540
-,HSALNG0026507,l37541
NONHSAG085606.1,-,l37542
NONHSAG035683.3,HSALNG0027881,l37543
NONHSAG091495.2,HSALNG0039617,l37544
-,HSALNG0040781,l37545
NONHSAG091106.1,HSALNG0043427,l37546
-,HSALNG0044172,l37547
NONHSAG041436.2,HSALNG0044600,l37548
-,HSALNG0048344,l37549
NONHSAG093365.1,HSALNG0051532,l37550
NONHSAG044952.2,HSALNG0053782,l37551
-,HSALNG0053868,l37552
-,HSALNG0054723,l37553
-,HSALNG0057545,l37554
NONHSAG047471.2,-,l37555
NONHSAG048748.3,-,l37556
-,HSALNG0065166,l37557
-,HSALNG0068792,l37558
NONHSAG099156.1,HSALNG0068792,l37559
NONHSAG102244.1,HSALNG0073929,l37560
-,HSALNG0002728,l37561
-,HSALNG0004980,l37562
NONHSAG002642.3,HSALNG0147134,l37563
-,HSALNG0024202,l37564
NONHSAG084685.1,HSALNG0026453,l37565
-,HSALNG0029141,l37566
-,HSALNG0037616,l37567
NONHSAG088666.1,HSALNG0038724,l37568
NONHSAG040692.3,HSALNG0042618,l37569
-,HSALNG0063235,l37570
-,HSALNG0063447,l37571
-,HSALNG0068299,l37572
NONHSAG103267.1,HSALNG0136439,l37573
NONHSAG104636.1,HSALNG0140980,l37574
NONHSAG114301.1,HSALNG0065724,l37575
-,HSALNG0061038,l37576
NONHSAG000412.2,-,l37577
-,HSALNG0001554,l37578
NONHSAG000848.2,HSALNG0002091,l37579
-,HSALNG0002885,l37580
-,HSALNG0002931,l37581
-,HSALNG0003763,l37582
-,HSALNG0005226,l37583
-,HSALNG0005464,l37584
NONHSAG056858.1,HSALNG0007316,l37585
NONHSAG059652.2,HSALNG0009013,l37586
-,HSALNG0142033,l37587
-,HSALNG0011959,l37588
-,HSALNG0013504,l37589
-,HSALNG0015962,l37590
NONHSAG028185.2,HSALNG0015988,l37591
NONHSAG109874.1,HSALNG0017549,l37592
NONHSAG078939.1,HSALNG0017590,l37593
-,HSALNG0017611,l37594
-,HSALNG0018561,l37595
-,HSALNG0019405,l37596
NONHSAG030101.3,HSALNG0021116,l37597
-,HSALNG0023859,l37598
NONHSAG035222.2,HSALNG0147530,l37599
NONHSAG115333.1,HSALNG0028937,l37600
NONHSAG086929.1,HSALNG0030282,l37601
-,HSALNG0031856,l37602
NONHSAG037530.2,HSALNG0033029,l37603
-,HSALNG0033260,l37604
-,HSALNG0036295,l37605
NONHSAG088516.1,HSALNG0037019,l37606
-,HSALNG0037876,l37607
NONHSAG091551.1,HSALNG0039733,l37608
-,HSALNG0040571,l37609
-,HSALNG0148582,l37610
NONHSAG090192.1,HSALNG0041922,l37611
-,HSALNG0042163,l37612
-,HSALNG0042562,l37613
NONHSAG041417.3,HSALNG0044600,l37614
NONHSAG092782.1,HSALNG0046300,l37615
NONHSAG091427.1,HSALNG0046985,l37616
NONHSAG043167.3,HSALNG0048578,l37617
-,HSALNG0048689,l37618
-,HSALNG0049036,l37619
-,HSALNG0050689,l37620
-,HSALNG0149262,l37621
NONHSAG093642.2,HSALNG0053719,l37622
NONHSAG045126.2,HSALNG0149282,l37623
-,HSALNG0055186,l37624
NONHSAG096874.1,HSALNG0055515,l37625
-,HSALNG0055776,l37626
NONHSAG096144.2,HSALNG0056239,l37627
-,HSALNG0056945,l37628
-,HSALNG0057989,l37629
NONHSAG114226.1,-,l37630
-,HSALNG0065803,l37631
NONHSAG099560.1,HSALNG0066413,l37632
-,HSALNG0068607,l37633
NONHSAG052219.2,HSALNG0071177,l37634
NONHSAG052239.2,HSALNG0071200,l37635
NONHSAG101339.1,HSALNG0150575,l37636
NONHSAG102344.1,HSALNG0074641,l37637
-,HSALNG0151034,l37638
NONHSAG103264.1,HSALNG0151035,l37639
NONHSAG103612.1,HSALNG0140448,l37640
NONHSAG055838.2,HSALNG0141340,l37641
NONHSAG055852.2,HSALNG0141357,l37642
-,HSALNG0141418,l37643
-,HSALNG0011964,l37644
-,HSALNG0146456,l37645
NONHSAG086265.2,HSALNG0025665,l37646
-,HSALNG0029475,l37647
-,HSALNG0034799,l37648
NONHSAG112076.1,HSALNG0035059,l37649
NONHSAG111889.1,HSALNG0037452,l37650
NONHSAG089670.2,HSALNG0038121,l37651
-,HSALNG0039696,l37652
-,HSALNG0048628,l37653
NONHSAG095183.1,HSALNG0050866,l37654
-,HSALNG0149479,l37655
NONHSAG094626.1,HSALNG0054744,l37656
-,HSALNG0055299,l37657
NONHSAG047136.2,HSALNG0056723,l37658
NONHSAG113851.1,-,l37659
-,HSALNG0060755,l37660
-,HSALNG0063281,l37661
NONHSAG099388.1,HSALNG0064533,l37662
NONHSAG098897.1,HSALNG0066083,l37663
-,HSALNG0066432,l37664
-,HSALNG0070034,l37665
-,HSALNG0038631,l37666
NONHSAG105115.1,HSALNG0009083,l37667
NONHSAG105720.1,HSALNG0011940,l37668
-,HSALNG0148078,l37669
NONHSAG111824.1,HSALNG0035298,l37670
-,HSALNG0036491,l37671
NONHSAG087997.1,HSALNG0038609,l37672
NONHSAG112205.1,HSALNG0038631,l37673
NONHSAG093023.1,HSALNG0048334,l37674
NONHSAG094240.1,HSALNG0050857,l37675
-,HSALNG0051486,l37676
NONHSAG098605.1,HSALNG0063305,l37677
-,HSALNG0070491,l37678
NONHSAG052858.2,HSALNG0072800,l37679
NONHSAG055437.2,HSALNG0140423,l37680
-,HSALNG0141995,l37681
